tract,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
294510,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1.889,3.299,0,0,0,0.043,0.086,0,0,0,0.165,0.31,0,0,0,1.725,2.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.188,0,0,0,0,7.188
294520,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,6.598,0,0,0,0,0.172,0,0,0,0,0.621,0,0,0,0,5.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.598,0,0,0,0,7.598
294610,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,1,9,0,0,0,0,0,0,6,3,1,2,0,11.336,4.949,1.464,2.6,0,0.259,0.129,0.013,0.038,0,0.988,0.465,0.043,0.132,0,10.348,4.483,1.421,2.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.349,0,0,0,0,29.349
294620,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,11,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3.299,0,0,0,0,0.086,0,0,0,0,0.31,0,0,0,0,2.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299,0,0,0,0,4.299
294701,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,1,2,28,0,0,0,0,0,0,5,12,14,21,0,9.447,19.794,20.498,27.305,0,0.216,0.516,0.178,0.399,0,0.823,1.862,0.606,1.389,0,8.623,17.932,19.892,25.916,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.043,35,0,0,35,140.044
294810,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1.889,1.65,0,0,0,0.043,0.043,0,0,0,0.165,0.155,0,0,0,1.725,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539,0,0,0,0,4.539
294820,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,2,12,0,0,0,0,0,4,5,11,0,3,5.392,9.447,18.145,0,3.9,0.251,0.216,0.474,0,0.057,0.871,0.823,1.707,0,0.198,4.522,8.623,16.438,0,3.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.884,0,0,0,0,48.884
294830,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,1,13,0,0,0,0,0,3,3,20,1,7,4.044,5.668,32.99,1.464,9.102,0.188,0.13,0.861,0.013,0.133,0.653,0.494,3.103,0.043,0.463,3.391,5.174,29.887,1.421,8.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.268,0,0,0,0,66.268
294900,2020,Los Angeles,1,Wilmington,8,4,15,35,64,44,0,0,0,1,2,0,0,0,0,0,0,0,1,5,3,0,0,1.65,7.321,3.901,0,0,0.043,0.064,0.057,0,0,0.155,0.216,0.198,0,0,1.494,7.104,3.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.871,0,0,0,0,14.871
295103,2020,Los Angeles,1,San Pedro,8,4,15,35,70,33,4,0,0,1,0,0,0,0,0,0,0,2,2,2,1,0,3.779,3.299,2.928,1.3,0,0.086,0.086,0.025,0.019,0,0.329,0.31,0.086,0.066,0,3.449,2.989,2.842,1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.306,0,0,0,0,11.306
296210,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,0,3,6,0,2,0,5.668,9.897,0,2.6,0,0.13,0.258,0,0.038,0,0.494,0.931,0,0.132,0,5.174,8.966,0,2.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.166,0,0,0,0,18.166
296220,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,17,15,7,0,0,22.917,28.34,11.547,0,0,1.068,0.648,0.302,0,0,3.7,2.47,1.086,0,0,19.217,25.87,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.803,0,0,0,0,62.803
296300,2020,Los Angeles,1,San Pedro,8,4,15,35,70,33,0,0,0,1,2,0,0,0,0,0,2,2,1,0,0,2.696,3.779,1.65,0,0,0.126,0.086,0.043,0,0,0.435,0.329,0.155,0,0,2.261,3.449,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.124,0,0,0,0,10.124
296401,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296402,2020,Los Angeles,1,San Pedro,8,4,15,35,70,33,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,2.696,1.889,1.65,0,0,0.126,0.043,0.043,0,0,0.435,0.165,0.155,0,0,2.261,1.725,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235,0,0,0,0,8.235
296500,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,10,0,0,0,0,0,0,1,1,0,0,0,1.889,1.65,0,0,0,0.043,0.043,0,0,0,0.165,0.155,0,0,0,1.725,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.539,0,0,0,0,13.539
296600,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,39,0,1,1,14,0,0,0,0,0,0,3,3,0,0,0,5.668,4.949,0,0,0,0.13,0.129,0,0,0,0.494,0.465,0,0,0,5.174,4.483,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,24.616,0,41,0,41,65.616
296901,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
296902,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,1,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,3.779,3.299,0,0,0,0.086,0.086,0,0,0,0.329,0.31,0,0,0,3.449,2.989,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.078,38,0,0,38,46.078
297000,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,8.248,0,0,0,0,0.215,0,0,0,0,0.776,0,0,0,0,7.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.248,0,0,0,0,8.248
297110,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,79,0,1,2,16,1,2,0,0,0,12,6,2,61,56,16.176,11.336,3.3,89.311,72.814,0.753,0.259,0.086,0.776,1.064,2.612,0.988,0.31,2.637,3.704,13.565,10.348,2.988,86.674,69.109,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.932,4,0,0,4,214.932
297120,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,7.557,0,0,0,0,0.173,0,0,0,0,0.659,0,0,0,0,6.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.557,0,0,0,0,10.557
297201,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.889,1.65,0,0,0,0.043,0.043,0,0,0,0.165,0.155,0,0,0,1.725,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539,0,0,0,0,3.539
297202,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,4,4,8,0,2,5.392,7.557,13.196,0,2.6,0.251,0.173,0.345,0,0.038,0.871,0.659,1.241,0,0.132,4.522,6.899,11.955,0,2.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.746,0,0,0,0,28.746
297300,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1.348,3.779,0,0,0,0.063,0.086,0,0,0,0.218,0.329,0,0,0,1.13,3.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.127,0,0,0,0,5.127
297400,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,3.779,1.65,0,0,0,0.086,0.043,0,0,0,0.329,0.155,0,0,0,3.449,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428,0,0,0,0,6.428
297500,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
297601,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.889,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.889,0,0,0,0,1.889
297602,2020,Los Angeles,1,San Pedro,8,4,15,35,70,44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1.889,0,0,1.3,0,0.043,0,0,0.019,0,0.165,0,0,0.066,0,1.725,0,0,1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,4.19
300100,2020,Unincorporated,2,La Crescenta-Montrose,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300200,2020,Unincorporated,2,La Crescenta-Montrose,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300501,2020,Unincorporated/La Canada Flintridge,2,La Crescenta-Montrose/La Canada Flintridge,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300502,2020,Unincorporated/La Canada Flintridge,2,La Crescenta-Montrose/La Canada Flintridge,2,5,0,25,43,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310100,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310201,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.852,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852,0,0,0,0,1.852
310202,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310300,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310400,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.852,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852,0,0,0,0,1.852
310501,2020,Burbank,2,Burbank,2,5,0,25,43,28,1,0,1,2,3,0,0,0,0,0,2,2,4,1,0,3.215,3.704,7.956,1.591,0,0.126,0.086,0.172,0.013,0,0.435,0.33,0.62,0.043,0,2.779,3.376,7.336,1.547,0,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,19.466,0,31,0,31,50.466
310601,2020,Burbank,2,Burbank,2,5,0,25,43,28,3,0,1,2,11,0,0,0,0,0,7,0,0,0,0,11.251,0,0,0,0,0.44,0,0,0,0,1.524,0,0,0,0,9.727,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,22.251,0,13,0,13,35.251
310602,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1.607,1.852,0,0,0,0.063,0.043,0,0,0,0.218,0.165,0,0,0,1.39,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,0,0,0,0,6.46
310701,2020,Burbank,2,Burbank,2,5,0,25,43,28,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.591,0,0,0,0,0.013,0,0,0,0,0.043,0,0,0,0,1.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.591,0,0,0,0,2.591
310702,2020,Burbank,2,Burbank,2,5,0,25,43,28,6,0,0,2,7,0,0,0,0,0,2,4,1,1,0,3.215,7.409,1.989,1.591,0,0.126,0.173,0.043,0.013,0,0.435,0.659,0.155,0.043,0,2.779,6.752,1.834,1.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.204,0,0,0,0,21.204
310703,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1.607,1.852,1.989,0,0,0.063,0.043,0.043,0,0,0.218,0.165,0.155,0,0,1.39,1.688,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.449,0,0,0,0,6.449
310800,2020,Burbank,2,Burbank,2,5,0,25,43,28,1,0,1,2,4,0,0,0,0,0,0,3,1,0,0,0,5.557,1.989,0,0,0,0.13,0.043,0,0,0,0.494,0.155,0,0,0,5.064,1.834,0,0,0,0,0,19,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,11.547,19,17,0,36,47.547
310900,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,2,0,0,0,0,0,0,1,4,5,0,0,1.607,7.409,9.945,0,0,0.063,0.173,0.215,0,0,0.218,0.659,0.776,0,0,1.39,6.752,9.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.962,0,0,0,0,18.962
311000,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3.705,1.989,0,0,0,0.086,0.043,0,0,0,0.329,0.155,0,0,0,3.376,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.694,0,0,0,0,5.694
311100,2020,Burbank,2,Burbank,2,5,0,18,43,28,3,0,0,2,1,0,0,0,0,0,0,2,10,0,4,0,3.705,19.89,0,5.679,0,0.086,0.431,0,0.076,0,0.329,1.552,0,0.265,0,3.376,18.339,0,5.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.275,0,0,0,0,30.275
311200,2020,Burbank,2,Burbank,2,5,0,18,43,30,2,0,0,1,0,0,0,0,0,0,4,0,3,0,0,6.429,0,5.967,0,0,0.251,0,0.129,0,0,0.871,0,0.465,0,0,5.558,0,5.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.396,0,0,0,0,12.396
311300,2020,Burbank,2,Burbank,2,5,0,25,43,30,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
311400,2020,Burbank,2,Burbank,2,5,0,18,43,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311500,2020,Burbank,2,Burbank,2,5,0,25,43,30,0,0,0,3,4,0,0,0,0,0,0,1,0,0,1,0,1.852,0,0,1.42,0,0.043,0,0,0.019,0,0.165,0,0,0.066,0,1.688,0,0,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.272,0,0,0,0,7.272
311600,2020,Burbank,2,Burbank,2,5,0,25,43,30,0,0,0,2,4,0,0,0,0,0,1,0,2,0,1,1.607,0,3.978,0,1.42,0.063,0,0.086,0,0.019,0.218,0,0.31,0,0.066,1.39,0,3.668,0,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.005,0,0,0,0,11.005
311700,2020,Burbank,2,Burbank,2,5,0,25,43,28,7,0,0,2,4,0,0,0,0,0,1,1,2,0,0,1.607,1.852,3.978,0,0,0.063,0.043,0.086,0,0,0.218,0.165,0.31,0,0,1.39,1.688,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.438,0,0,0,0,11.438
311801,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
311802,2020,Burbank,2,Burbank,2,5,0,25,43,28,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.989,0,0,0,0,3.989
320000,2020,Unincorporated,2,Universal City,2,3,0,18,46,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
320100,2020,San Fernando,2,San Fernando,2,3,0,18,39,29,3,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1.607,3.705,0,0,0,0.063,0.086,0,0,0,0.218,0.329,0,0,0,1.39,3.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.312,0,0,0,0,6.312
320201,2020,San Fernando,2,San Fernando,2,3,0,18,39,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
320202,2020,San Fernando,2,San Fernando,2,3,0,18,39,29,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989,0,0,0,0,1.989
320300,2020,San Fernando,2,San Fernando,2,3,0,18,39,29,1,0,0,2,1,0,0,0,0,0,1,6,0,0,0,1.607,11.114,0,0,0,0.063,0.259,0,0,0,0.218,0.988,0,0,0,1.39,10.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.722,0,0,0,0,13.722
400204,2020,La Verne/Unincorporated,2,La Verne/Unincorporated La Verne,3,5,0,25,41,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400205,2020,Claremont/Unincorporated/La Verne,2,Claremont/Unincorporated La Verne/Unincorporated Claremont/Unincorporated Padua Hills/La Verne,3,1,0,25,41,27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400206,2020,Unincorporated/Claremont,2,Unincorporated Claremont/Claremont,3,1,0,25,41,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400207,2020,La Verne/San Dimas,2,La Verne/San Dimas,3,5,0,25,41,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400302,2020,La Verne/Unincorporated,2,La Verne/Unincorporated La Verne,3,5,0,25,41,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400304,2020,San Dimas,2,San Dimas,3,5,0,25,41,32,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1.392,0,0,1.526,0,0.063,0,0,0.013,0,0.218,0,0,0.043,0,1.174,0,0,1.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.918,0,0,0,0,5.918
400402,2020,Glendora,2,Glendora,3,5,0,25,48,27,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.526,2.202,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.482,2.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.727,0,0,0,0,3.727
400403,2020,Unincorporated/San Dimas,2,Angeles National Forest/San Dimas,3,5,0,25,41,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400404,2020,Glendora/Unincorporated,2,Glendora/Unincorporated Glendora,3,5,0,25,48,27,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,1.392,1.628,0,0,0,0.063,0.043,0,0,0,0.218,0.165,0,0,0,1.174,1.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,0,0,0,0,5.02
400501,2020,Glendora/Unincorporated,2,Glendora/Unincorporated Glendora,3,5,0,25,48,27,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1.628,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.628,0,0,0,0,2.628
400602,2020,Azusa,2,Azusa,3,1,0,22,48,32,0,0,1,2,13,0,0,0,0,0,0,0,1,0,0,0,0,2.352,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,2.197,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.352,38,0,0,38,53.352
400603,2020,Azusa,2,Azusa,3,1,0,22,48,32,0,0,0,2,11,0,0,0,0,0,2,1,6,2,1,2.784,1.628,14.111,3.051,2.202,0.126,0.043,0.258,0.025,0.019,0.435,0.165,0.931,0.086,0.066,2.349,1.464,13.18,2.965,2.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.776,0,0,0,0,34.776
400604,2020,Azusa/Unincorporated/Glendora,2,Azusa/Unincorporated  Azusa/Glendora,3,1,0,22,48,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400800,2020,Glendora/Azusa,2,Glendora/Azusa,3,5,0,25,48,27,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1.526,2.202,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.482,2.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.727,0,0,0,0,6.727
400900,2020,Glendora/Unincorporated,2,Glendora/Unincorporated Glendora,3,5,0,25,48,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
