tract_split,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,DemogSurveyAny,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totMSS,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMSSPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMSSHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMSSPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMSSPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
406800b,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406901a,2022,Baldwin Park,2,Baldwin Park,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406901b,2022,Unincorporated,2,Bassett,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.203,0,0,0,0,0.018,0,0,0,0,0.057,0,0,0,0,1.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.203,0,0,0,0,2.203
406901c,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,2.406,0,0,0,0,0.037,0,0,0,0,0.114,0,0,0,0,2.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.406,0,0,0,0,6.406
406901d,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.192,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192,0,0,0,0,2.192
406902a,2022,West Covina,2,West Covina,3,1,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406902b,2022,Unincorporated,2,Bassett,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.336,0,1.951,0,0,0.047,0,0.019,0,0,0.152,0,0.077,0,0,1.184,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.287,0,0,0,0,3.287
406902c,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1.203,0,0,0,0,0.018,0,0,0,0,0.057,0,0,0,0,1.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.203,0,0,0,0,9.203
406902d,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407001a,2022,Baldwin Park,2,Baldwin Park,3,1,0,22,48,32,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.951,0,0,0,0,6.951
407001b,2022,Unincorporated,2,Bassett,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951
407001c,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002a,2022,Unincorporated,2,Bassett,3,1,0,22,48,32,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.453,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.453,0,0,0,0,5.453
407002b,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,5,0,0,0,0,0,2,0,0,2,6,2.671,0,0,2.384,8.716,0.094,0,0,0.004,0.023,0.304,0,0,0.013,0.068,2.367,0,0,2.371,8.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.771,0,0,0,0,18.771
407002c,2022,Unincorporated,2,Bassett,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002d,2022,Industry,2,Industry,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002e,2022,Industry,2,La Puente,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407101,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951,0,0,0,0,3.951
407102,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407200a,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407200b,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,60,0,0,0,0,0,0,2,2,0,10,0,2.406,3.903,0,14.527,0,0.037,0.038,0,0.038,0,0.114,0.155,0,0.113,0,2.292,3.748,0,14.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.836,0,0,0,0,80.836
407301a,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407301b,2022,Unincorporated,2,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.453,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,0,0,0,2.453
407302,2022,Unincorporated,2,West Puente Valley,3,1,0,22,48,32,0,0,0,0,1,1,0,0,0,0,0,0,2,6,0,0,0,2.406,11.708,0,0,0,0.037,0.114,0,0,0,0.114,0.465,0,0,0,2.292,11.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.114,0,0,0,0,15.114
407400,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
407501a,2022,Unincorporated,2,West Puente Valley,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501b,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501c,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407502,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407601,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
407602,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
407701,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
407702a,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1.336,0,0,0,0,0.047,0,0,0,0,0.152,0,0,0,0,1.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.336,0,0,0,0,4.336
407702b,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
407702c,2022,La Puente,2,La Puente,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
407801,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407802a,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951
407802b,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.453,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,0,0,0,2.453
407900a,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407900b,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951
408003a,2022,Unincorporated,2,Valinda,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408003b,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408004,2022,West Covina,2,West Covina,3,1,0,22,48,32,0,74,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,3.903,0,0,0,0,0.038,0,0,0,0,0.155,0,0,0,0,3.748,0,0,0,0,0,0,0,0,0,5,1,2,47,5,12,0,0,0,0,0,0,0,0,6.903,0,66,0,66,72.903
408005a,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408005b,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408006,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408133a,2022,Unincorporated,2,San Jose Hills,3,1,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408133b,2022,West Covina,2,West Covina,3,1,0,22,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408134,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408135,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408136,2022,West Covina,2,West Covina,3,1,0,29,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408137a,2022,West Covina,2,West Covina,3,1,0,22,55,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
408137b,2022,Unincorporated,2,San Jose Hills,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408138,2022,Unincorporated,2,San Jose Hills,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408139,2022,Unincorporated,2,San Jose Hills,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408140a,2022,Unincorporated,2,San Jose Hills,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951,0,0,0,0,2.951
408140b,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408141a,2022,Unincorporated,2,San Jose Hills,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408141b,2022,West Covina,2,West Covina,3,1,0,22,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408202a,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,6,0,0,0,3.576,8.716,0,0,0,0.006,0.023,0,0,0,0.02,0.068,0,0,0,3.556,8.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.292,0,0,0,0,21.292
408202b,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,32,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1.336,2.406,3.903,0,0,0.047,0.037,0.038,0,0,0.152,0.114,0.155,0,0,1.184,2.292,3.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.644,0,0,0,0,7.644
408202c,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.951,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951,0,0,0,0,1.951
408202d,2022,Unincorporated,2,Hacienda Heights,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408202e,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,6,0,0,0,0,0,1,0,1,4,2,1.336,0,1.951,4.768,2.905,0.047,0,0.019,0.008,0.008,0.152,0,0.077,0.026,0.023,1.184,0,1.874,4.741,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96,0,0,0,0,16.96
408211a,2022,Unincorporated,2,Rowland Heights,3,1,0,22,55,39,0,0,0,0,1,5,0,0,0,0,0,0,0,4,1,1,0,0,7.805,1.192,1.453,0,0,0.076,0.002,0.004,0,0,0.31,0.007,0.011,0,0,7.495,1.185,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45,0,0,0,0,15.45
408211b,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,22,0,0,0,0,0,0,0,0,3,19,0,0,0,3.576,27.602,0,0,0,0.006,0.072,0,0,0,0.02,0.215,0,0,0,3.556,27.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.178,0,0,0,0,53.178
408212a,2022,Industry,2,Industry,3,4,0,29,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408212b,2022,Unincorporated,2,Rowland Heights,3,4,0,29,55,39,0,0,0,0,1,7,0,0,0,0,0,0,0,8,0,2,0,0,15.61,0,2.905,0,0,0.152,0,0.008,0,0,0.62,0,0.023,0,0,14.99,0,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.515,0,0,0,0,25.515
408301a,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,19,0,0,0,0,0,0,0,0,12,6,0,0,0,14.303,8.716,0,0,0,0.023,0.023,0,0,0,0.079,0.068,0,0,0,14.224,8.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.02,0,0,0,0,42.02
408301b,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,32,0,0,0,0,1,7,0,0,0,0,0,0,3,1,2,3,0,3.609,1.951,2.384,4.358,0,0.055,0.019,0.004,0.011,0,0.171,0.077,0.013,0.034,0,3.439,1.874,2.371,4.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.303,0,0,0,0,19.303
408301c,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,32,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.203,1.951,0,0,0,0.018,0.019,0,0,0,0.057,0.077,0,0,0,1.146,1.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154,0,0,0,0,4.154
408301d,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408302a,2022,Industry,2,Industry,3,1,0,22,57,32,0,0,0,0,1,11,0,0,0,0,0,0,0,0,7,6,0,0,0,8.344,8.716,0,0,0,0.013,0.023,0,0,0,0.046,0.068,0,0,0,8.298,8.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.06,0,0,0,0,28.06
408302b,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,38,0,0,0,0,1,6,0,0,0,0,0,5,0,1,2,3,6.678,0,1.951,2.384,4.358,0.234,0,0.019,0.004,0.011,0.759,0,0.077,0.013,0.034,5.918,0,1.874,2.371,4.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.371,0,0,0,0,21.371
408302c,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,38,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2.671,0,0,0,0,0.094,0,0,0,0,0.304,0,0,0,0,2.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.671,0,0,0,0,2.671
408303d,2022,Unincorporated,2,Avocado Heights,3,1,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408401,2022,Unincorporated,2,Hacienda Heights,3,4,0,32,57,39,0,0,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,2.406,7.805,0,0,0,0.037,0.076,0,0,0,0.114,0.31,0,0,0,2.292,7.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.211,0,0,0,0,12.211
408402a,2022,Industry,2,Industry,3,4,0,22,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408402b,2022,Unincorporated,2,Hacienda Heights,3,4,0,32,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408402c,2022,Unincorporated,2,Hacienda Heights,3,4,0,32,57,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,119
