tract,Year,City,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
212501,2019,Los Angeles,1,Koreatown,4,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212502,2019,Los Angeles,1,Koreatown,4,2,10,0,0,0,0,1,24,0,0,0,2,0,8,7,0,3.402,0,10.648,13.109,0,0.053,0,0.118,0.197,0,0.177,0,0.449,0.835,0,3.225,0,10.199,12.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.16,0,0,0,0,51.16
212610,2019,Los Angeles,1,Koreatown,4,2,4,0,0,0,0,1,2,0,0,0,2,0,3,0,0,3.402,0,3.993,0,0,0.053,0,0.044,0,0,0.177,0,0.169,0,0,3.225,0,3.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.396,0,0,0,0,9.396
212620,2019,Los Angeles,1,Koreatown,4,2,4,0,0,0,0,1,1,0,0,1,6,0,0,0,1.427,10.207,0,0,0,0.024,0.159,0,0,0,0.068,0.532,0,0,0,1.359,9.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.635,0,0,0,0,12.635
212701,2019,Los Angeles,1,Country Club Park,4,2,4,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
212702,2019,Los Angeles,1,Country Club Park,4,2,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.331,0,0,0,0,0.015,0,0,0,0,0.056,0,0,0,0,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.331,0,0,0,0,2.331
212800,2019,Los Angeles,1,Country Club Park,4,2,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.873,0,0,0,0,0.028,0,0,0,0,0.119,0,0,0,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873,0,0,0,0,1.873
212900,2019,Los Angeles,1,Country Club Park,4,2,10,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3.915,0,0,0,0,0.064,0,0,0,0,0.227,0,0,0,0,3.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.915,0,0,0,0,3.915
213100,2019,Los Angeles,1,Koreatown,4,2,10,0,0,0,0,1,4,0,0,0,1,6,3,0,0,1.701,11.745,3.993,0,0,0.027,0.191,0.044,0,0,0.089,0.681,0.169,0,0,1.613,11.065,3.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.44,0,0,0,0,21.44
213201,2019,Los Angeles,1,Koreatown,4,2,10,5,0,0,0,1,10,0,0,0,2,0,2,2,0,3.402,0,2.662,3.746,0,0.053,0,0.029,0.056,0,0.177,0,0.112,0.239,0,3.225,0,2.55,3.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.81,0,0,0,0,19.81
213202,2019,Los Angeles,1,Koreatown,4,2,10,0,0,0,0,1,8,0,0,1,0,0,1,0,1.427,0,0,1.331,0,0.024,0,0,0.015,0,0.068,0,0,0.056,0,1.359,0,0,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.758,0,0,0,0,10.758
213310,2019,Los Angeles,1,Koreatown,4,2,1,0,0,0,0,1,7,0,0,0,0,0,5,0,0,0,0,6.655,0,0,0,0,0.073,0,0,0,0,0.281,0,0,0,0,6.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.655,0,0,0,0,13.655
213320,2019,Los Angeles,1,Koreatown,4,2,1,0,0,0,0,1,2,0,0,0,9,0,0,0,0,15.311,0,0,0,0,0.239,0,0,0,0,0.797,0,0,0,0,14.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.311,0,0,0,0,17.311
213401,2019,Los Angeles,1,Pico-Union,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.331,1.873,0,0,0,0.015,0.028,0,0,0,0.056,0.119,0,0,0,1.275,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,0,0,0,0,3.204
213402,2019,Los Angeles,1,Pico-Union,4,2,1,0,0,0,1,1,3,0,0,0,0,0,1,3,0,0,0,1.331,5.618,0,0,0,0.015,0.085,0,0,0,0.056,0.358,0,0,0,1.275,5.26,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.949,0,18,0,18,27.949
214000,2019,Los Angeles,1,Melrose,4,3,5,0,0,0,0,1,6,0,0,0,0,0,1,1,0,0,0,1.331,1.873,0,0,0,0.015,0.028,0,0,0,0.056,0.119,0,0,0,1.275,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.204,0,0,0,0,9.204
214100,2019,Los Angeles,1,Hancock Park,4,3,5,0,1,0,0,1,2,0,0,1,0,0,0,0,1.427,0,0,0,0,0.024,0,0,0,0,0.068,0,0,0,0,1.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.627,0,0,0,0,4.627
214400,2019,Los Angeles,1,Melrose,4,3,5,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,1.958,0,1.873,0,0,0.032,0,0.028,0,0,0.113,0,0.119,0,0,1.844,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,0,0,0,8.83
214501,2019,Los Angeles/Unincorporated,1,Park La Brea/Unincorporated Gilmore Island,4,3,4,0,0,0,0,1,32,0,0,9,1,0,3,5,12.847,1.701,0,3.993,9.364,0.218,0.027,0,0.044,0.141,0.614,0.089,0,0.169,0.597,12.233,1.613,0,3.825,8.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.905,0,0,0,0,59.905
214502,2019,Los Angeles,1,Park La Brea,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214503,2019,Los Angeles,1,Park La Brea,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214600,2019,Los Angeles,1,Carthay,4,3,5,1,0,0,0,1,5,0,0,0,0,0,1,4,0,0,0,1.331,7.491,0,0,0,0.015,0.113,0,0,0,0.056,0.477,0,0,0,1.275,7.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.822,0,0,0,0,13.822
214700,2019,Los Angeles,1,Carthay,4,3,5,7,0,0,0,1,13,0,0,1,0,0,0,1,1.427,0,0,0,1.873,0.024,0,0,0,0.028,0.068,0,0,0,0.119,1.359,0,0,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,16.3
214800,2019,Los Angeles,1,Carthay,4,3,5,10,0,0,0,1,12,0,0,3,1,0,0,4,4.282,1.701,0,0,7.491,0.073,0.027,0,0,0.113,0.205,0.089,0,0,0.477,4.078,1.613,0,0,7.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.475,0,0,0,0,25.475
214901,2019,Los Angeles,1,Carthay,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214902,2019,Los Angeles,1,Carthay,4,3,5,0,0,0,0,1,4,0,0,1,0,1,3,1,1.427,0,1.958,3.993,1.873,0.024,0,0.032,0.044,0.028,0.068,0,0.113,0.169,0.119,1.359,0,1.844,3.825,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.251,0,0,0,0,13.251
215101,2019,Los Angeles,1,Miracle Mile,4,3,4,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
215102,2019,Los Angeles,1,Miracle Mile,4,3,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.873,0,0,0,0,0.028,0,0,0,0,0.119,0,0,0,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,0,0,0,0,3.873
216100,2019,Los Angeles,1,Brookside/Miracle Mile,4,2,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
216200,2019,Los Angeles,1,Miracle Mile/Sycamore Square,4,2,4,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1.958,0,1.873,0,0,0.032,0,0.028,0,0,0.113,0,0.119,0,0,1.844,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,5.83
216300,2019,Los Angeles,1,Miracle Mile,4,2,5,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
216401,2019,Los Angeles,1,South Carthay,5,3,5,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
216402,2019,Los Angeles,1,South Carthay,5,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
216700,2019,Los Angeles,1,Crestview,4,2,10,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,2.662,1.873,0,0,0,0.029,0.028,0,0,0,0.112,0.119,0,0,0,2.55,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535,0,0,0,0,5.535
216800,2019,Los Angeles,1,South Carthay,4,2,5,5,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,9.364,0,0,0,0,0.141,0,0,0,0,0.597,0,0,0,0,8.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.364,0,0,0,0,12.364
216900,2019,Los Angeles,1,Mid-city,4,2,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
217001,2019,Los Angeles,1,Beverlywood/Crestview,5,2,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6.228,0,0,0,0,0.483,0,0,0,0,0.966,0,0,0,0,5.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.228,0,0,0,0,6.228
217002,2019,Los Angeles,1,Crestview,5,2,5,0,0,0,0,1,5,0,0,1,2,0,0,0,1.411,3.114,0,0,0,0.088,0.241,0,0,0,0.256,0.483,0,0,0,1.155,2.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.525,0,0,0,0,9.525
217100,2019,Los Angeles,1,Mid-city,4,2,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
217200,2019,Los Angeles,1,Mid-city,4,2,10,0,0,0,0,1,9,0,0,2,0,3,1,1,2.855,0,5.873,1.331,1.873,0.048,0,0.095,0.015,0.028,0.136,0,0.34,0.056,0.119,2.718,0,5.532,1.275,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.931,0,0,0,0,20.931
218110,2019,Los Angeles,1,Victoria Park,4,2,10,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1.958,0,0,0,0,0.032,0,0,0,0,0.113,0,0,0,0,1.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.958,0,0,0,0,3.958
218120,2019,Los Angeles,1,Victoria Park,4,2,10,2,0,0,1,1,3,0,0,2,0,0,0,2,2.855,0,0,0,3.746,0.048,0,0,0,0.056,0.136,0,0,0,0.239,2.718,0,0,0,3.507,0,0,0,0,0,0,0,0,3,6,1,9,18,0,0,0,0,0,0,0,0,9.6,0,25,0,25,34.6
218210,2019,Los Angeles,1,St Elmo Village,4,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218220,2019,Los Angeles,1,Lafayette Square,4,2,10,0,0,0,0,1,4,0,0,1,0,1,0,2,1.427,0,1.958,0,3.746,0.024,0,0.032,0,0.056,0.068,0,0.113,0,0.239,1.359,0,1.844,0,3.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.131,0,0,0,0,11.131
218300,2019,Los Angeles,1,Cloverdale/Cochran,4,2,10,0,0,0,1,1,4,0,0,0,0,3,1,1,0,0,5.873,1.331,1.873,0,0,0.095,0.015,0.028,0,0,0.34,0.056,0.119,0,0,5.532,1.275,1.753,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.077,24,0,0,24,37.077
218400,2019,Los Angeles,1,Cloverdale/Cochran,6,2,10,0,0,0,0,1,4,0,0,3,5,4,0,2,4.103,6.961,7.375,0,2.434,0.058,0,0.278,0,0,0.144,0,1.032,0,0,3.959,6.961,6.343,0,2.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.873,0,0,0,0,24.873
218500,2019,Los Angeles,1,Cloverdale/Cochran,6,2,10,0,0,0,1,1,10,0,0,0,2,1,0,2,0,2.784,1.844,0,2.434,0,0,0.069,0,0,0,0,0.258,0,0,0,2.784,1.586,0,2.434,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.062,45,0,0,45,62.062
218600,2019,Los Angeles,1,Longwood,6,2,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.844,0,0,0,0,0.069,0,0,0,0,0.258,0,0,0,0,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.844,0,0,0,0,1.844
218701,2019,Los Angeles,1,Wellington Square,6,2,10,0,0,0,0,1,5,0,0,2,0,1,1,0,2.735,0,1.844,1.277,0,0.039,0,0.069,0,0,0.096,0,0.258,0,0,2.639,0,1.586,1.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.856,0,0,0,0,10.856
218702,2019,Los Angeles,1,Wellington Square,6,2,10,0,0,0,1,1,10,0,0,0,1,2,3,1,0,1.392,3.688,3.831,1.217,0,0,0.139,0,0,0,0,0.516,0,0,0,1.392,3.171,3.831,1.217,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20.128,0,11,0,11,31.128
218800,2019,Los Angeles,1,West Adams,6,2,10,0,0,0,0,1,1,0,0,1,4,0,0,0,1.368,5.569,0,0,0,0.019,0,0,0,0,0.048,0,0,0,0,1.32,5.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936,0,0,0,0,7.936
218900,2019,Los Angeles,1,West Adams,6,2,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784,0,0,0,0,2.784
219010,2019,Los Angeles,1,Jefferson Park,6,2,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
219020,2019,Los Angeles,1,Jefferson Park,6,2,10,0,0,0,1,1,4,0,0,1,0,0,0,3,1.368,0,0,0,3.651,0.019,0,0,0,0,0.048,0,0,0,0,1.32,0,0,0,3.651,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,9.019,0,6,0,6,15.019
219300,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1.844,0,0,0,0,0.069,0,0,0,0,0.258,0,0,0,0,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.844,0,0,0,0,6.844
219500,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,16,0,0,0,0,6,0,0,0,0,11.063,0,0,0,0,0.416,0,0,0,0,1.548,0,0,0,0,9.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.063,0,0,0,0,27.063
219700,2019,Los Angeles,1,Exposition Park/Longwood,6,2,10,26,4,0,0,1,11,0,0,4,0,3,2,5,5.471,0,5.531,2.554,6.085,0.077,0,0.208,0,0,0.192,0,0.774,0,0,5.279,0,4.757,2.554,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.041,0,0,0,0,36.041
219800,2019,Los Angeles,1,Alsace,6,2,10,2,0,0,0,1,4,0,0,1,0,1,0,1,1.368,0,1.844,0,1.217,0.019,0,0.069,0,0,0.048,0,0.258,0,0,1.32,0,1.586,0,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.429,0,0,0,0,8.429
219901,2019,Los Angeles,1,Alsace,6,2,10,0,0,0,0,1,4,0,0,1,0,1,0,2,1.368,0,1.844,0,2.434,0.019,0,0.069,0,0,0.048,0,0.258,0,0,1.32,0,1.586,0,2.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.646,0,0,0,0,9.646
219902,2019,Los Angeles,1,Alsace/Cloverdale/Cochran,6,2,10,0,0,0,0,1,5,0,0,0,0,0,5,1,0,0,0,6.385,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,6.385,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.602,0,0,0,0,12.602
220000,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,26,0,0,0,0,7,0,0,0,0,12.906,0,0,0,0,0.486,0,0,0,0,1.806,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.906,0,0,0,0,38.906
220100,2019,Los Angeles,1,Baldwin Hills,6,2,10,0,0,0,0,1,13,0,0,1,0,0,0,4,1.368,0,0,0,4.868,0.019,0,0,0,0,0.048,0,0,0,0,1.32,0,0,0,4.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.236,0,0,0,0,19.236
221110,2019,Los Angeles,1,Pico-Union,4,2,1,0,0,0,0,1,5,0,0,5,1,1,0,0,7.137,1.701,1.958,0,0,0.121,0.027,0.032,0,0,0.341,0.089,0.113,0,0,6.796,1.613,1.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.796,0,0,0,0,15.796
221120,2019,Los Angeles,1,Pico-Union,4,2,1,4,0,0,0,1,4,0,0,0,0,5,0,0,0,0,9.788,0,0,0,0,0.159,0,0,0,0,0.567,0,0,0,0,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.788,0,0,0,0,13.788
221210,2019,Los Angeles,1,Harvard Heights,4,2,10,0,0,0,0,1,0,0,0,0,2,0,1,0,0,3.402,0,1.331,0,0,0.053,0,0.015,0,0,0.177,0,0.056,0,0,3.225,0,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.734,0,0,0,0,4.734
221220,2019,Los Angeles,1,Harvard Heights,4,2,1,0,0,0,0,1,3,0,0,1,0,6,0,0,1.427,0,11.745,0,0,0.024,0,0.191,0,0,0.068,0,0.681,0,0,1.359,0,11.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.173,0,0,0,0,16.173
221302,2019,Los Angeles,1,Harvard Heights,4,2,10,0,0,0,0,1,4,0,0,2,3,2,3,0,2.855,5.104,3.915,3.993,0,0.048,0.08,0.064,0.044,0,0.136,0.266,0.227,0.169,0,2.718,4.838,3.688,3.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.867,0,0,0,0,19.867
221303,2019,Los Angeles,1,Harvard Heights,4,2,10,0,0,0,0,1,11,0,0,0,0,3,6,0,0,0,5.873,7.986,0,0,0,0.095,0.088,0,0,0,0.34,0.337,0,0,0,5.532,7.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.859,0,0,0,0,24.859
221304,2019,Los Angeles,1,Harvard Heights,4,2,10,0,0,0,0,1,17,0,0,0,0,1,0,0,0,0,1.958,0,0,0,0,0.032,0,0,0,0,0.113,0,0,0,0,1.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.958,0,0,0,0,18.958
221401,2019,Los Angeles,1,West Adams,6,2,10,0,0,0,0,1,6,0,0,1,0,0,0,0,1.368,0,0,0,0,0.019,0,0,0,0,0.048,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.368,0,0,0,0,7.368
221402,2019,Los Angeles,1,West Adams,6,2,10,10,0,0,0,1,2,0,0,3,3,0,1,2,4.103,4.177,0,1.277,2.434,0.058,0,0,0,0,0.144,0,0,0,0,3.959,4.177,0,1.277,2.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.991,0,0,0,0,13.991
221500,2019,Los Angeles,1,West Adams,6,2,8,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1.844,0,0,0,0,0.069,0,0,0,0,0.258,0,0,0,0,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844,0,0,0,0,4.844
221601,2019,Los Angeles,1,West Adams,6,2,8,2,0,0,0,1,3,0,0,2,2,0,0,0,2.735,2.784,0,0,0,0.039,0,0,0,0,0.096,0,0,0,0,2.639,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,8.52
221602,2019,Los Angeles,1,West Adams,6,2,1,0,0,0,0,1,7,0,0,3,5,4,1,7,4.103,6.961,7.375,1.277,8.52,0.058,0,0.278,0,0,0.144,0,1.032,0,0,3.959,6.961,6.343,1.277,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.236,0,0,0,0,35.236
221710,2019,Los Angeles,1,West Adams,6,1,8,4,0,0,0,1,2,0,0,0,1,1,0,0,0,1.392,1.844,0,0,0,0,0.069,0,0,0,0,0.258,0,0,0,1.392,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236,0,0,0,0,5.236
221810,2019,Los Angeles,1,University Park,6,2,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221820,2019,Los Angeles,1,University Park,6,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221900,2019,Los Angeles,1,University Park,6,2,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1.217,0,13,0,13,14.217
222001,2019,Los Angeles,1,Exposition Park,6,2,10,0,0,0,0,1,4,0,0,6,11,4,0,1,8.206,15.314,7.375,0,1.217,0.116,0,0.278,0,0,0.288,0,1.032,0,0,7.918,15.314,6.343,0,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.112,0,0,0,0,36.112
222002,2019,Los Angeles,1,Exposition Park,6,2,8,0,0,0,0,1,6,0,0,0,1,3,0,1,0,1.392,5.531,0,1.217,0,0,0.208,0,0,0,0,0.774,0,0,0,1.392,4.757,0,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.141,0,0,0,0,14.141
222100,2019,Los Angeles,1,Adams Normandie,6,2,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.844,0,0,0,0,0.069,0,0,0,0,0.258,0,0,0,0,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.844,0,0,0,0,1.844
