GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037181500,1128900,2151,2334,39,9,12,7,411,115,70,38,32,935,65,2076,569,4014,0.4825,41,1346,5894.0,7686.0,0,1421,1478,4014,3738,4007,779,1346,38,201,45,53,76,13,34,162,108,63,61,22,58,141,55,24,121,110,114,70,4014,591,267,1346,1421
06037181600,1136200,1735,2276,35,132,13,56,594,20,40,20,10,494,101,2296,122,2624,0.4692,24,1088,2808.0,4708.0,11,1150,1385,4208,3075,4208,466,1088,27,46,25,27,17,22,20,12,35,15,61,27,54,20,61,67,34,34,78,156,4208,333,156,1088,1150
06037183101,962000,1939,2656,38,128,24,65,566,33,143,8,7,635,123,1819,498,2962,0.4989,78,1201,3546.0,5981.0,0,1314,1628,2962,2711,2895,544,1201,96,26,69,63,0,18,64,87,37,54,10,47,50,32,56,53,67,111,76,0,2962,337,280,1201,1314
06037183103,846200,1878,3407,50,274,264,173,1272,12,156,19,27,391,217,2548,381,4370,0.3918,78,1663,2132.0,6611.0,0,1694,2526,4424,3724,4311,770,1663,48,43,68,20,30,0,77,49,31,34,0,32,115,59,34,24,138,250,174,102,4424,140,251,1663,1694
06037183104,993200,1803,2360,64,12,47,9,309,57,49,45,41,474,58,1081,204,1929,0.454,41,783,2778.0,3979.0,8,823,909,1940,1770,1933,310,783,28,12,81,23,53,9,12,23,83,69,27,6,22,35,10,56,34,33,22,45,1940,287,176,783,823
06037183220,932700,1934,2853,24,78,59,9,448,48,25,39,120,622,132,1662,193,2845,0.4054,12,1070,2792.0,4370.0,0,1182,1229,2954,2739,2940,578,1070,46,66,12,46,14,14,13,58,59,61,34,31,58,122,64,19,61,42,60,81,2954,405,127,1070,1182
06037183221,974200,1848,2361,44,60,0,32,456,54,50,82,9,670,263,1972,326,3147,0.4508,95,1126,3474.0,5151.0,0,1156,1917,3192,2784,3187,460,1126,12,7,109,25,7,0,23,37,78,27,0,35,20,101,137,123,32,26,138,74,3192,340,330,1126,1156
06037183222,1023000,1408,3804,85,190,91,54,658,79,147,52,129,841,108,2021,383,3444,0.4796,93,1499,4041.0,6255.0,0,1562,1500,3459,3167,3402,439,1499,179,75,28,13,84,64,44,73,121,110,23,17,129,48,54,18,98,117,58,14,3459,475,320,1499,1562
06037183300,1051100,2084,2465,41,64,143,111,565,47,47,19,45,519,166,1848,249,3128,0.4133,121,1084,2944.0,4941.0,0,1170,1903,3140,2822,3071,552,1084,27,34,47,69,4,0,71,98,14,14,57,19,73,73,138,0,84,104,121,21,3140,343,131,1084,1170
06037183401,1013200,1903,1583,13,33,44,69,411,21,30,6,17,416,71,1556,315,2566,0.4412,82,827,2219.0,3953.0,0,859,1485,2592,2394,2579,531,827,76,47,45,21,8,19,11,25,75,45,25,93,45,49,87,19,50,26,74,6,2592,198,142,827,859
06037183402,1130500,1894,3000,154,89,66,47,790,21,48,59,32,310,179,2049,352,3064,0.4107,132,1100,1762.0,5102.0,17,1149,1370,3175,2639,3153,428,1100,5,41,47,20,21,6,32,63,30,44,21,44,57,43,31,23,152,40,55,46,3175,183,105,1100,1149
06037183510,993900,2025,2638,14,28,15,4,231,29,68,70,23,551,123,1432,140,2430,0.446,33,782,3015.0,3936.0,0,807,1577,2432,2269,2396,338,782,97,52,21,0,0,29,18,5,31,26,18,58,86,58,76,42,36,50,79,44,2432,316,206,782,807
06037183520,969000,1581,1857,100,67,67,68,729,40,0,70,32,414,205,2120,479,3430,0.5121,15,1143,2285.0,4616.0,0,1233,2800,3492,2980,3458,499,1143,5,0,184,6,31,8,67,6,74,51,5,25,91,34,92,112,61,135,95,37,3492,171,222,1143,1233
06037183610,1004000,2198,1855,55,65,67,32,655,41,0,50,14,309,168,1589,490,2823,0.4149,119,964,1854.0,4353.0,0,1034,1726,2826,2293,2770,265,964,9,42,12,0,25,0,25,7,81,46,81,44,136,12,31,71,103,42,48,24,2826,115,194,964,1034
06037183620,1109500,2032,3129,32,71,88,44,587,22,53,99,11,473,128,1983,392,3062,0.3788,65,1060,2489.0,4785.0,0,1079,1842,3067,2851,3026,423,1060,10,9,79,23,10,14,19,23,119,16,36,0,13,79,103,9,35,71,83,37,3067,271,196,1060,1079
06037183701,659400,1691,1975,157,38,98,140,911,68,52,6,29,393,178,2112,490,3445,0.3722,77,1304,1763.0,4824.0,0,1400,2445,3445,3166,3436,528,1304,91,82,0,53,0,13,11,56,63,11,25,20,65,102,87,16,30,141,150,4,3445,209,162,1304,1400
06037183702,1011800,1908,2781,31,69,73,57,498,122,20,57,31,588,123,1615,123,2991,0.5245,11,1086,3757.0,5619.0,22,1140,1595,3007,2342,2973,530,1086,51,36,96,33,7,25,8,37,67,38,30,33,177,69,134,42,68,36,36,18,3007,364,172,1086,1140
06037183810,1049000,1709,2164,199,88,109,139,1281,24,49,18,0,266,159,2382,869,4139,0.4327,64,1547,1733.0,5737.0,0,1636,3094,4139,3682,4090,423,1547,102,0,33,0,53,14,45,46,90,7,49,37,48,187,224,56,87,135,106,42,4139,200,66,1547,1636
06037183820,1076700,1513,1571,323,138,80,128,1112,37,9,0,10,209,284,2468,308,3561,0.4017,54,1321,938.0,4278.0,10,1321,2502,3573,3419,3519,508,1321,26,13,10,0,0,13,33,67,15,9,10,13,157,43,72,51,40,10,50,76,3573,71,118,1321,1321
06037185101,770800,1879,-666666666,98,143,42,35,667,12,43,36,0,370,276,1456,68,2355,0.4715,15,1037,1876.0,4142.0,0,1037,1224,2408,2102,2408,486,1037,0,57,61,85,22,17,0,23,66,116,51,46,68,75,46,0,19,13,0,0,2408,223,147,1037,1037
06037185102,1202700,3501,4001,52,0,11,6,340,133,59,32,58,1103,242,2054,306,3503,0.4497,33,1443,6297.0,7484.0,5,1520,891,3503,2754,3353,921,1443,10,41,134,39,23,6,7,75,81,57,6,69,162,95,62,18,127,31,33,20,3503,857,224,1443,1520
06037185202,1179800,1957,3085,39,127,34,66,766,52,76,86,0,796,193,2491,280,4099,0.6033,94,1562,4496.0,7345.0,0,1610,1686,4099,3779,4085,596,1562,52,70,90,67,0,11,0,35,39,52,32,0,99,202,42,30,186,63,111,62,4099,430,331,1562,1610
06037185203,939600,1821,-666666666,74,58,118,29,569,12,14,29,10,282,110,1483,329,2497,0.4549,42,851,1581.0,3838.0,0,916,1721,2497,2230,2457,339,851,0,28,43,8,22,0,20,31,25,31,12,39,54,58,57,10,82,106,59,6,2497,206,60,851,916
06037185204,1131500,-666666666,2985,0,8,23,0,192,53,49,49,52,530,83,1091,286,1888,0.4807,0,722,3493.0,4292.0,0,760,580,1888,1706,1862,361,722,33,32,61,10,32,15,31,42,63,19,29,16,43,46,42,4,45,33,52,33,1888,424,92,722,760
06037185310,843800,1701,1361,69,45,78,26,567,13,20,30,0,302,87,1573,574,2864,0.4796,27,869,1569.0,3697.0,16,909,2350,2871,2635,2848,306,869,45,19,51,15,25,6,44,27,60,40,6,42,55,162,115,48,84,53,45,46,2871,168,89,869,909
06037185320,748000,1200,2096,56,47,59,19,617,43,12,16,0,338,100,1462,660,2843,0.4379,26,955,1721.0,3499.0,0,974,2447,2871,2672,2865,474,955,11,8,54,11,39,10,48,17,52,6,32,32,52,78,37,32,73,98,100,66,2871,147,133,955,974
06037186100,983400,1816,2784,53,135,199,89,854,133,169,116,24,1008,198,2951,227,4631,0.4632,51,1862,5877.0,8989.0,15,1932,1714,4633,4366,4601,807,1862,98,17,67,19,25,15,105,99,90,79,45,22,176,138,138,34,93,77,159,30,4633,681,271,1862,1932
06037186201,1022200,1463,3793,42,48,64,80,771,122,55,49,25,541,48,1602,386,3342,0.4672,100,1312,2764.0,5266.0,28,1365,1108,3374,3167,3333,412,1312,33,28,44,72,51,124,9,112,68,66,78,36,313,61,62,8,83,14,8,27,3374,289,252,1312,1365
06037186202,980600,1976,2341,72,37,34,86,473,37,13,7,30,287,56,1213,255,1808,0.4013,7,760,1602.0,3311.0,7,817,668,1808,1366,1808,293,760,0,49,6,47,0,0,22,23,57,23,7,20,16,33,19,5,74,32,48,18,1808,181,91,760,817
06037186203,1129200,2983,3106,0,126,30,0,261,104,56,43,68,795,129,1754,240,2753,0.3911,12,1056,4529.0,5736.0,11,1076,1035,2753,2475,2717,686,1056,15,139,12,62,0,19,21,7,71,13,20,0,21,40,123,34,78,106,15,73,2753,655,140,1056,1076
06037186301,965500,1822,2432,15,72,89,41,618,82,4,35,0,258,194,1569,532,2675,0.4629,79,876,1478.0,3772.0,0,900,1658,2729,2539,2712,312,876,36,34,46,24,5,9,31,30,34,21,0,17,39,120,53,47,66,105,108,88,2729,140,78,876,900
06037186302,1128800,1970,2941,60,24,80,73,625,194,117,73,46,1277,186,2927,308,4719,0.4946,58,1902,7379.0,9898.0,0,2008,1683,4719,4267,4717,806,1902,60,91,186,42,9,51,109,48,152,50,39,31,57,30,79,39,88,181,72,61,4719,961,290,1902,2008
06037186401,700700,1754,1583,57,111,81,51,712,0,7,19,0,156,71,1514,652,2948,0.418,74,868,720.0,3108.0,0,920,2374,2948,2717,2915,439,868,41,30,45,43,0,7,22,30,59,0,6,21,107,44,119,104,78,90,78,97,2948,46,81,868,920
06037186403,822500,1749,1756,70,91,52,39,478,36,31,0,12,289,62,1407,228,2524,0.455,11,767,1535.0,3592.0,0,830,1623,2533,2322,2497,443,767,30,14,52,38,13,20,40,80,50,13,48,9,36,159,38,24,79,86,101,12,2533,147,111,767,830
06037186404,847800,2093,3439,56,60,81,61,587,20,12,31,22,189,203,1427,649,2528,0.4415,82,776,1028.0,3234.0,0,833,1618,2528,2288,2522,359,776,25,14,20,25,25,19,2,0,45,0,15,12,108,118,52,37,94,32,21,79,2528,96,93,776,833
06037187101,1146800,2174,3094,112,15,74,81,738,108,55,15,38,532,116,1897,181,3086,0.4206,116,1270,2964.0,5795.0,36,1361,1152,3114,2678,3114,432,1270,66,13,69,35,47,24,18,64,26,73,24,114,25,34,37,17,13,154,45,35,3114,356,176,1270,1361
06037187102,997400,1626,3190,68,29,181,129,1085,94,68,44,11,528,127,2644,917,4494,0.5169,67,1613,2798.0,6358.0,0,1689,1958,4494,4160,4475,661,1613,20,110,51,36,16,7,44,67,170,65,45,81,105,148,50,38,158,60,67,45,4494,270,197,1613,1689
06037187200,821600,2419,2164,9,78,91,43,658,52,30,20,7,417,147,1823,259,2908,0.4471,68,1075,2065.0,4295.0,0,1119,1614,2908,2633,2901,247,1075,17,24,27,45,0,0,35,45,91,17,52,84,39,61,79,37,0,31,57,63,2908,275,78,1075,1119
06037187300,1222300,2257,3523,106,162,106,101,1051,52,123,80,42,591,277,2580,296,3820,0.4822,42,1642,3257.0,7958.0,0,1740,940,3820,3191,3792,532,1642,7,85,34,33,10,17,37,77,62,54,34,19,106,89,106,50,60,62,40,19,3820,381,175,1642,1740
06037188100,1179300,2167,3026,295,119,141,141,1446,87,102,21,0,463,202,2530,555,3735,0.4754,91,1909,2758.0,7622.0,0,2027,1442,3756,3112,3756,609,1909,42,0,128,71,0,8,252,45,40,12,0,90,56,84,63,0,14,60,21,11,3756,328,135,1909,2027
06037188201,1185800,2289,3069,214,101,128,116,1294,8,51,54,35,359,195,2099,363,2834,0.5244,36,1653,2141.0,6157.0,30,1988,574,2839,1917,2839,300,1653,0,15,38,36,15,16,51,42,63,14,12,16,7,79,46,15,38,39,56,25,2839,295,64,1653,1988
06037188202,2000001,2440,4001,126,33,17,17,585,78,117,106,24,714,72,1994,199,3043,0.4808,22,1299,5186.0,7451.0,0,1345,350,3043,2222,3021,404,1299,107,113,40,41,0,37,26,12,71,13,38,50,80,50,22,104,177,25,0,25,3043,607,107,1299,1345
06037188300,1084400,2558,1954,68,144,215,27,754,91,24,46,36,600,111,2051,175,3227,0.3851,116,1354,3150.0,6141.0,0,1484,644,3228,2767,3228,527,1354,42,161,103,30,24,39,17,29,100,53,52,36,99,57,27,94,49,34,73,11,3228,432,128,1354,1484
06037189101,1075900,2358,-666666666,162,127,158,106,1017,9,16,35,16,242,160,1730,189,2461,0.3846,132,1259,1414.0,5116.0,15,1452,271,2461,1915,2461,335,1259,21,30,39,28,8,51,27,27,19,7,19,74,54,36,3,0,17,56,43,0,2461,182,60,1259,1452
06037189102,2000001,2156,3804,151,193,204,241,1558,9,0,44,0,391,337,2636,267,3797,0.4602,178,1949,2396.0,7737.0,0,2052,322,3797,3212,3776,532,1949,0,15,56,42,7,17,12,69,67,71,36,105,170,96,31,0,54,49,98,12,3797,282,109,1949,2052
06037189201,-666666666,1945,3688,240,203,127,125,1687,0,0,0,0,72,216,2017,466,2779,0.5282,122,1759,423.0,4900.0,0,2002,727,2779,2310,2730,273,1759,0,21,9,34,5,24,67,40,173,7,15,43,0,22,38,48,109,30,0,0,2779,72,0,1759,2002
06037189202,2000001,2354,4001,177,142,95,58,833,33,34,56,18,582,52,1937,172,3155,0.5021,47,1415,4627.0,7688.0,0,1516,390,3167,2896,3144,627,1415,27,15,98,17,27,29,33,43,47,32,6,31,176,28,104,28,117,102,35,10,3167,488,94,1415,1516
06037189300,2000001,1730,2749,15,0,9,0,123,64,152,31,27,1225,119,1591,353,2737,0.5882,4,1348,8365.0,9025.0,0,1564,142,2754,2508,2714,555,1348,24,116,70,6,53,6,128,29,56,43,31,1,117,94,43,7,105,36,14,26,2754,1067,158,1348,1564
06037189400,1989200,2684,4001,34,141,56,42,754,70,39,28,65,846,175,2130,294,3009,0.5215,60,1600,6053.0,9063.0,0,2101,325,3011,2619,3011,452,1600,35,36,36,29,26,26,23,46,60,46,10,27,52,78,0,132,11,81,9,0,3011,787,59,1600,2101
06037189501,1163200,1945,3294,16,128,145,54,1211,58,24,0,24,279,142,1607,255,2214,0.5371,36,1490,1732.0,6039.0,0,1746,185,2214,1818,2191,284,1490,50,43,81,22,0,9,12,42,24,0,0,14,72,0,0,62,53,30,17,12,2214,241,6,1490,1746
06037189502,1615400,1742,-666666666,199,75,42,69,1215,0,0,0,0,68,156,1388,402,1842,0.4916,30,1283,557.0,3899.0,23,1508,413,1842,1548,1842,158,1283,12,6,72,33,0,0,14,17,44,48,30,0,37,0,5,0,0,0,0,0,1842,68,0,1283,1508
06037189600,2000001,1993,4001,21,180,286,177,1284,49,80,61,37,760,156,2641,336,3658,0.4309,28,2044,4820.0,8830.0,0,2369,591,3658,3222,3639,586,2044,65,21,62,15,16,0,22,95,12,37,15,36,52,35,79,24,0,0,0,108,3658,563,197,2044,2369
06037189702,2000001,1962,4001,0,156,47,17,945,62,70,13,69,531,282,1813,206,2382,0.5608,200,1476,3600.0,6693.0,0,1769,293,2393,1855,2393,270,1476,9,56,65,15,15,42,37,12,40,77,15,56,27,0,31,53,0,0,17,0,2393,461,60,1476,1769
06037189703,1076900,2503,3390,38,49,9,24,443,22,0,85,25,612,33,1302,148,1993,0.4675,73,1055,3215.0,4586.0,0,1272,129,1993,1642,1975,228,1055,25,47,45,0,36,35,11,12,45,12,12,11,17,0,59,47,18,23,0,0,1993,481,131,1055,1272
06037189704,1735700,2343,3869,66,23,59,45,510,104,48,27,56,467,91,1399,288,2099,0.5177,22,977,3073.0,4436.0,0,1468,519,2099,1753,2099,415,977,0,53,14,44,0,5,0,0,9,59,0,138,75,46,55,23,55,38,39,0,2099,462,5,977,1468
06037189801,1072400,2341,1119,90,100,99,86,1136,27,9,9,0,363,73,1678,129,2192,0.5109,67,1499,1873.0,5854.0,0,1699,294,2192,1616,2192,214,1499,0,0,25,0,0,20,0,0,159,10,94,41,0,27,19,34,22,0,16,0,2192,339,24,1499,1699
06037189802,1223200,2253,4001,72,101,104,19,613,43,163,16,32,443,74,1259,283,1979,0.5304,112,1056,2692.0,4920.0,0,1184,403,1979,1634,1979,275,1056,0,16,92,32,0,39,0,39,132,61,0,0,0,42,0,42,0,0,75,0,1979,364,58,1056,1184
06037189903,632600,2303,2015,56,193,91,163,1119,25,7,13,12,528,162,1763,149,2191,0.4267,128,1647,1546.0,4649.0,0,1768,316,2191,1793,2191,254,1647,0,7,26,35,0,29,7,44,77,2,0,59,17,35,0,0,22,0,0,0,2191,364,164,1647,1768
06037189904,-666666666,2141,4001,123,158,134,145,1519,0,0,10,0,34,170,1903,536,2428,0.4564,73,1553,180.0,4255.0,11,1695,558,2432,1755,2398,282,1553,14,7,22,20,0,9,18,0,63,0,0,22,44,0,63,0,11,9,27,0,2432,34,0,1553,1695
06037189905,1574100,2151,4001,87,183,175,88,1236,21,24,29,0,188,195,1565,347,2406,0.5748,45,1424,996.0,4219.0,60,1571,577,2421,2078,2421,290,1424,34,73,39,27,23,0,41,15,84,53,14,31,54,161,159,1,27,0,12,15,2421,177,11,1424,1571
06037189906,1097200,2288,4001,210,216,151,145,1420,45,0,17,0,117,87,1916,310,2491,0.4788,88,1537,517.0,5057.0,12,1662,324,2491,1854,2491,271,1537,0,11,0,11,9,0,0,99,15,10,0,14,16,0,0,16,0,0,15,0,2491,76,41,1537,1662
06037189907,1041700,2201,3156,222,97,184,149,1286,0,10,16,0,113,194,1890,176,2543,0.3596,16,1399,437.0,4316.0,13,1547,521,2543,2018,2508,398,1399,8,9,28,29,19,0,23,10,0,0,33,15,18,31,0,0,161,150,12,0,2543,73,40,1399,1547
06037190101,-666666666,1737,-666666666,81,23,153,169,1200,0,0,0,0,0,96,1024,495,1597,0.4811,75,1200,-666666666.0,3301.0,0,1555,207,1599,1202,1599,55,1200,20,2,26,0,0,0,2,0,42,0,0,8,0,0,0,0,0,0,1,1,1599,0,0,1200,1555
06037190102,-666666666,2123,-666666666,62,305,149,109,1298,0,20,15,0,35,55,1930,286,2208,0.4002,48,1333,,,0,1657,606,2249,1715,2249,171,1333,10,14,0,0,22,0,8,0,63,0,16,0,0,0,0,0,0,0,0,0,2249,15,20,1333,1657
06037190201,-666666666,1677,-666666666,199,115,184,118,1567,0,0,0,0,0,246,2146,430,3234,0.4173,188,1567,-666666666.0,4253.0,33,1793,1901,3673,3004,3673,400,1567,0,5,23,53,0,0,16,0,63,0,52,20,0,29,170,86,132,188,30,4,3673,0,0,1567,1793
06037190202,-666666666,1882,-666666666,223,337,143,151,2061,0,0,0,0,25,275,2033,643,2720,0.4544,342,2086,,,64,2776,472,2720,2263,2720,328,2086,100,0,19,24,18,118,0,17,0,86,150,31,0,0,0,0,0,0,0,0,2720,25,0,2086,2776
06037190302,942700,1995,1958,85,112,21,126,1034,0,0,23,6,160,162,1697,383,2708,0.5596,63,1194,970.0,3757.0,0,1411,596,2711,2504,2691,390,1194,0,77,25,33,65,37,20,36,50,15,99,18,28,0,0,1,20,127,0,68,2711,105,49,1194,1411
06037190303,-666666666,1484,-666666666,307,85,118,7,1573,0,0,0,0,16,397,1925,575,2496,0.5078,160,1589,,,0,1815,336,2544,2186,2531,261,1589,0,64,40,0,0,0,13,25,27,0,79,31,24,38,14,0,0,12,12,96,2544,16,0,1589,1815
06037190401,-666666666,1750,-666666666,85,105,225,106,1620,0,0,0,0,6,193,2036,275,2738,0.4847,112,1626,,,0,1879,813,2784,2415,2713,307,1626,2,57,9,29,60,0,84,19,59,119,102,21,60,0,27,0,11,47,0,17,2784,0,6,1626,1879
06037190402,-666666666,1873,-666666666,148,130,251,99,1184,0,0,0,0,0,160,1716,410,2407,0.3766,119,1184,-666666666.0,3620.0,0,1352,473,2419,2024,2373,243,1184,78,23,10,0,0,28,14,29,29,16,0,62,0,0,27,0,142,36,0,17,2419,0,0,1184,1352
06037190510,-666666666,1743,-666666666,264,208,121,107,1725,0,0,0,0,0,219,2274,1204,3846,0.4803,170,1725,-666666666.0,4664.0,6,2178,1665,3884,3476,3823,559,1725,0,44,45,58,11,0,16,68,15,43,0,40,131,187,18,120,65,79,100,0,3884,0,0,1725,2178
06037190520,711200,1603,2286,116,257,161,90,1428,18,0,9,0,98,75,1835,760,3462,0.4807,111,1526,452.0,4620.0,15,1666,1269,3462,3165,3462,450,1526,0,0,86,40,16,65,80,52,113,31,13,54,158,147,55,15,49,131,19,9,3462,9,86,1526,1666
06037190701,-666666666,1242,-666666666,107,95,87,26,759,22,10,0,0,32,107,865,468,1643,0.487,35,791,,,17,1112,454,1643,1378,1643,131,791,27,15,86,15,12,12,28,54,0,28,18,5,10,0,0,9,0,90,30,9,1643,10,0,791,1112
06037190702,1309200,1957,4001,55,138,43,66,715,18,0,35,0,131,146,1118,140,1412,0.5855,26,846,686.0,2944.0,6,935,385,1412,1091,1412,143,846,0,24,3,35,0,0,14,0,19,21,16,23,0,12,0,0,4,0,17,0,1412,96,35,846,935
06037190801,1017900,1390,-666666666,150,183,176,185,1404,0,0,5,0,62,129,1677,784,2826,0.5728,26,1466,271.0,3838.0,24,1653,1279,3073,2421,3068,193,1466,16,110,57,18,44,76,9,19,135,85,10,86,0,39,37,27,5,60,30,9,3073,40,11,1466,1653
06037190802,963800,1783,2747,114,216,272,82,1486,9,14,28,10,177,129,2054,603,2922,0.4832,20,1663,1082.0,5123.0,174,1886,898,2973,2364,2973,182,1663,31,26,7,36,13,9,18,25,34,33,0,39,19,0,54,0,20,0,78,0,2973,140,37,1663,1886
06037190901,-666666666,1434,-666666666,92,186,143,140,1211,0,0,0,0,19,211,1884,1015,3389,0.4754,99,1230,,,0,1595,2409,3420,3103,3420,200,1230,38,6,35,66,0,0,45,39,31,91,0,36,5,74,189,38,0,122,93,9,3420,19,0,1230,1595
06037190902,1178200,1692,3067,280,268,62,108,1490,0,13,15,28,184,212,2513,638,3897,0.5365,28,1674,937.0,5761.0,74,1832,2540,3925,3671,3925,504,1674,59,52,69,0,12,0,66,63,35,0,19,8,46,0,7,148,20,27,211,96,3925,125,50,1674,1832
06037191000,-666666666,2379,-666666666,193,346,469,205,3179,0,0,16,0,68,398,3836,677,5335,0.4749,214,3247,,,57,4435,1513,5335,3858,5335,493,3247,80,0,52,0,35,42,11,11,61,12,35,44,78,53,3,0,169,0,101,85,5335,68,0,3247,4435
06037191110,-666666666,1495,-666666666,46,219,58,179,1083,0,13,0,0,20,77,1499,1497,3585,0.4979,43,1103,,,0,1250,1105,3808,3450,3805,217,1103,128,150,89,25,53,40,110,145,145,125,97,97,0,30,26,29,51,42,13,4,3808,13,7,1103,1250
06037191120,1219800,1436,1089,137,180,102,147,1476,0,0,0,5,93,349,2226,599,3553,0.4678,78,1569,560.0,4231.0,33,1700,1992,3776,3487,3776,334,1569,87,42,92,25,7,20,38,88,18,38,67,125,64,16,151,21,0,106,66,64,3776,81,12,1569,1700
06037191201,888200,1479,2336,120,183,145,89,1581,9,0,0,0,75,325,3789,1416,5521,0.4894,202,1656,417.0,4940.0,77,1988,1759,5722,5208,5722,506,1656,169,204,144,102,50,51,49,73,186,142,64,75,0,75,37,24,38,12,46,68,5722,27,19,1656,1988
06037191203,982100,1568,2944,122,83,62,3,860,0,48,0,0,108,129,1275,699,2010,0.5741,50,968,563.0,2808.0,24,1114,820,2010,1813,1969,284,968,23,29,40,23,22,18,31,24,119,30,31,28,41,37,55,22,14,0,45,60,2010,51,57,968,1114
06037191204,1116100,1682,1775,113,70,96,67,616,22,0,7,0,97,79,941,304,1522,0.4122,20,713,390.0,2078.0,4,856,699,1532,1379,1532,187,713,0,73,14,38,0,28,28,6,51,34,31,10,28,35,33,10,11,35,26,32,1532,46,29,713,856
06037191301,979200,1731,1965,77,134,85,118,781,0,14,29,0,177,134,1231,408,2077,0.4938,29,958,866.0,2980.0,23,1044,852,2077,1951,2077,285,958,9,19,43,50,5,24,20,30,45,89,38,27,30,18,24,15,14,11,60,20,2077,110,67,958,1044
06037191302,802100,1800,2681,93,145,87,9,836,0,6,0,11,83,122,1242,215,1754,0.4955,51,919,439.0,2652.0,0,1073,573,1825,1585,1825,325,919,99,42,19,0,9,3,17,0,16,5,4,22,0,44,14,50,0,0,12,5,1825,83,0,919,1073
06037191410,1108700,1362,-666666666,96,48,215,113,1245,31,11,0,9,118,156,2063,887,3231,0.5024,29,1363,619.0,3709.0,31,1495,2149,3363,2673,3347,312,1363,24,35,40,26,12,31,67,7,14,79,41,40,20,68,98,61,74,18,80,67,3363,92,26,1363,1495
06037191420,1187500,1802,2684,103,34,75,117,857,22,37,0,0,192,196,2158,380,3065,0.4346,106,1049,1036.0,3516.0,0,1162,1952,3065,2877,3043,368,1049,27,14,44,0,50,14,0,0,76,52,0,14,87,20,0,60,22,28,32,45,3065,67,49,1049,1162
06037191500,982100,1599,3344,143,223,207,50,1624,25,16,5,0,260,306,2807,1194,5489,0.4749,181,1884,1637.0,6678.0,12,1941,2974,5491,5029,5446,860,1884,20,119,56,43,8,9,90,59,60,92,41,56,66,190,181,139,83,106,190,132,5491,145,87,1884,1941
06037191610,-666666666,1749,3071,105,55,133,40,1307,0,4,25,0,110,139,2297,782,3653,0.4971,87,1417,528.0,4442.0,21,1541,1984,3653,3219,3653,362,1417,60,26,55,6,40,0,48,83,70,31,0,35,102,40,66,51,71,106,99,50,3653,72,38,1417,1541
06037191620,467500,1649,-666666666,80,150,56,100,894,13,0,0,0,39,117,1543,653,2627,0.4177,37,933,124.0,2457.0,0,1066,1535,2773,2332,2711,269,933,0,48,44,39,39,32,14,31,39,38,16,79,125,163,67,0,138,70,63,76,2773,33,6,933,1066
06037191710,629700,1309,2443,104,68,80,190,1112,0,0,0,0,99,89,1249,777,2569,0.5849,97,1211,612.0,3128.0,30,1415,2014,2569,2424,2543,305,1211,38,59,83,0,28,55,0,65,164,45,0,6,65,12,119,44,39,38,36,124,2569,62,15,1211,1415
06037191720,1304300,1322,-666666666,82,256,99,49,1283,0,0,0,0,119,151,2241,529,3390,0.4335,43,1402,449.0,3910.0,0,1518,2403,3408,3197,3408,271,1402,40,56,74,15,0,0,51,30,40,4,20,29,57,34,150,26,67,116,54,22,3408,93,0,1402,1518
06037191810,-666666666,1938,-666666666,198,50,143,120,1202,0,0,0,0,35,175,2100,288,2780,0.3987,34,1237,,,25,1349,1544,2780,2464,2760,300,1237,11,58,40,0,9,0,0,10,102,32,0,0,73,31,119,70,43,37,0,21,2780,35,0,1237,1349
06037191820,815100,2194,4001,269,166,245,101,1805,17,7,56,7,162,190,2831,491,3777,0.4531,150,1967,804.0,7121.0,0,2039,888,3777,3057,3731,403,1967,10,26,15,30,67,7,16,9,99,8,40,16,62,24,54,39,81,9,40,35,3777,101,61,1967,2039
06037191901,1550000,2111,3818,183,331,335,195,2396,0,10,0,35,56,294,3545,848,4307,0.4052,191,2452,327.0,7499.0,351,2823,906,4309,3486,4309,380,2452,11,0,11,0,0,0,0,63,0,16,0,23,110,33,1,16,35,0,67,34,4309,56,0,2452,2823
06037191902,1750000,2365,2457,57,68,44,104,882,81,15,33,10,650,251,1927,370,2813,0.6219,58,1532,3915.0,7177.0,21,1760,298,2813,2460,2787,521,1532,46,60,94,6,21,15,47,30,55,68,7,7,72,37,30,4,84,72,36,17,2813,538,102,1532,1760
06037192001,1660000,2182,3467,93,92,10,98,845,33,38,0,21,240,79,1384,366,1998,0.6318,21,1085,1534.0,4350.0,0,1407,321,2167,1637,2149,239,1085,20,40,37,60,10,11,43,28,20,36,23,67,52,20,0,0,30,13,15,8,2167,233,7,1085,1407
