GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037552301,548400,2422,2160,53,74,26,69,357,123,60,135,85,780,69,2011,324,4385,0.3446,27,1137,4776.0,6567.0,0,1165,2955,4494,4314,4482,683,1137,28,26,92,14,14,19,61,29,114,15,30,63,74,166,214,212,111,195,38,132,4494,424,282,1137,1165
06037552302,613300,1719,1843,18,24,87,32,596,234,4,21,28,738,50,2329,661,4244,0.4241,10,1334,3891.0,6092.0,10,1334,2105,4260,4072,4227,772,1334,81,60,102,57,28,33,81,53,129,75,101,8,181,9,45,37,39,208,147,44,4260,311,258,1334,1334
06037552400,579700,1788,1975,5,6,0,24,105,54,5,19,41,447,30,1089,165,2347,0.3872,69,552,2482.0,3002.0,0,576,1942,2367,2129,2359,279,552,5,42,34,14,19,19,25,19,8,35,23,15,34,72,132,80,101,55,102,68,2367,128,265,552,576
06037552601,563100,1800,1841,12,8,62,0,314,128,104,70,19,851,219,2707,357,5487,0.4989,71,1165,4952.0,6365.0,0,1192,4899,5487,5282,5390,567,1165,18,19,92,21,56,3,157,61,43,78,26,123,314,82,260,65,128,213,212,117,5487,214,331,1165,1192
06037552602,641200,1929,1769,74,57,85,22,392,57,78,59,50,600,54,1911,261,3672,0.2942,75,992,3394.0,5029.0,0,1007,2126,3677,3478,3658,590,992,71,47,67,26,20,50,48,20,105,72,64,14,176,91,46,95,45,148,14,71,3677,303,215,992,1007
06037552700,610800,1970,1974,9,0,52,8,279,236,93,175,65,1315,132,3203,323,6507,0.3508,67,1594,7573.0,8718.0,0,1688,4410,6568,6023,6436,983,1594,61,201,73,60,27,59,142,169,71,30,37,124,223,187,179,68,248,187,133,48,6568,509,636,1594,1688
06037552800,607100,2043,2230,8,34,50,39,425,163,164,64,141,1236,274,3097,313,5814,0.3952,64,1661,6798.0,8735.0,0,1694,4387,5850,5603,5838,959,1661,67,83,94,29,20,0,57,133,79,88,54,1,163,206,267,81,141,143,175,74,5850,547,631,1661,1694
06037552900,602900,1883,1730,10,60,94,109,803,49,126,68,119,1103,80,3177,917,6451,0.4301,48,1906,6092.0,9550.0,0,1935,3490,6466,6037,6316,786,1906,70,43,53,40,0,28,142,48,68,53,43,103,281,99,74,156,271,152,143,175,6466,614,400,1906,1935
06037553000,611200,2448,2160,5,122,0,0,159,137,148,93,35,976,370,2865,386,5155,0.3042,121,1135,5700.0,6498.0,0,1185,3905,5155,4818,5126,652,1135,68,154,15,66,10,0,48,136,50,103,6,45,121,141,111,51,432,72,31,163,5155,404,497,1135,1185
06037553100,680200,2214,2582,152,115,65,71,905,94,107,27,142,1018,593,3761,779,6685,0.3607,16,1923,6074.0,10030.0,0,2024,3679,6686,5914,6618,931,1923,42,184,66,34,16,7,21,113,63,74,29,10,136,192,227,181,198,337,258,74,6686,597,376,1923,2024
06037553201,674700,1925,2058,7,53,37,16,331,162,33,74,21,657,192,2331,248,4043,0.3722,27,988,4115.0,5719.0,0,1024,2776,4057,3568,3988,513,988,23,63,45,70,10,1,108,42,35,65,19,73,185,37,108,63,87,150,60,57,4057,328,295,988,1024
06037553202,628700,1920,2041,50,28,11,23,292,21,70,75,78,661,137,1854,323,3542,0.3267,35,953,3756.0,5201.0,0,986,2553,3552,3326,3552,547,953,0,61,48,0,15,33,66,9,95,26,27,109,22,150,185,81,63,196,108,50,3552,304,238,953,986
06037553300,597900,1174,1573,0,54,26,0,165,72,155,52,35,797,47,1858,258,3381,0.3602,21,962,4354.0,5068.0,0,990,2465,3511,3435,3488,602,962,27,65,52,15,6,0,30,40,71,54,18,18,78,102,116,39,57,170,56,105,3511,319,439,962,990
06037553400,596900,1782,1577,122,26,31,62,433,53,77,23,0,589,30,2199,155,3772,0.3715,50,1022,3083.0,5026.0,0,1063,3153,3789,3687,3783,472,1022,86,72,48,7,0,36,18,100,47,29,5,29,53,71,128,51,41,86,203,94,3789,267,233,1022,1063
06037553502,387800,1636,1221,132,63,118,10,762,22,40,15,0,380,50,2040,386,3956,0.5936,30,1142,1524.0,4201.0,0,1210,2904,4014,3865,3994,478,1142,111,25,37,27,23,27,10,26,60,27,54,72,114,174,260,82,97,99,246,27,4014,114,215,1142,1210
06037553503,460500,1526,1792,48,74,8,110,557,39,41,10,23,296,29,1578,469,3190,0.3624,44,853,1489.0,3728.0,0,867,2834,3236,3067,3216,346,853,37,37,0,30,28,5,37,31,53,34,28,19,103,14,126,65,81,129,35,84,3236,105,105,853,867
06037553504,485500,1644,1798,95,43,114,41,599,107,66,78,12,725,137,2581,486,4756,0.3511,46,1324,3493.0,5973.0,0,1324,3896,4756,4407,4746,709,1324,6,36,31,42,8,17,25,85,90,36,13,37,146,169,146,170,158,233,77,36,4756,295,275,1324,1324
06037553601,534900,1734,2118,74,101,45,37,807,37,55,34,19,479,43,2154,615,4709,0.3513,80,1286,2576.0,5909.0,0,1321,4215,4732,4603,4709,550,1286,24,27,40,0,0,70,7,112,14,31,10,8,151,102,161,190,142,165,353,158,4732,171,233,1286,1321
06037553602,490400,2178,1722,23,151,52,97,910,55,118,14,47,453,204,2550,431,4844,0.3197,23,1363,2518.0,5952.0,0,1416,3579,4844,4212,4835,563,1363,23,60,37,8,0,8,44,35,23,31,7,0,218,71,385,186,111,242,237,32,4844,151,206,1363,1416
06037553701,-666666666,1430,1333,84,71,117,0,562,32,73,6,0,372,106,1913,513,3916,0.3689,52,934,2045.0,4361.0,0,939,3612,3922,3542,3901,483,934,17,70,49,37,15,12,25,8,36,40,25,0,110,129,316,101,88,38,241,47,3922,162,147,934,939
06037553702,530700,1625,1702,77,71,69,37,607,25,134,31,87,656,82,2187,496,4618,0.3523,30,1263,3601.0,6364.0,0,1263,4355,4758,4603,4720,643,1263,46,82,24,16,0,9,42,7,64,42,8,16,138,72,240,106,165,283,285,102,4758,283,307,1263,1263
06037553801,523100,1691,1446,69,25,71,102,761,28,0,15,22,266,192,2189,1054,4285,0.3873,34,1027,1500.0,4545.0,0,1027,3594,4397,4198,4355,502,1027,34,5,18,13,24,12,13,5,6,24,0,37,149,157,287,125,158,71,204,87,4397,116,99,1027,1027
06037553802,311400,1678,1253,121,106,100,121,1154,35,34,8,117,907,281,3194,1077,6482,0.4403,115,2061,4310.0,8795.0,49,2061,4271,6492,6083,6324,904,2061,101,61,61,54,59,0,41,95,162,70,90,7,233,119,261,74,203,303,260,150,6492,398,380,2061,2061
06037553901,567200,1490,1750,133,161,59,112,808,62,32,30,76,744,64,2854,743,6095,0.3272,39,1552,4301.0,7647.0,0,1644,5301,6278,5851,6183,889,1552,186,61,63,47,5,12,108,89,32,32,150,50,224,252,178,182,94,357,196,92,6278,306,235,1552,1644
06037553902,320900,1854,1425,79,95,210,150,1002,40,81,9,50,559,214,3444,768,5826,0.3434,91,1561,2752.0,6858.0,22,1640,4737,5826,5377,5807,580,1561,65,49,17,44,30,8,60,19,62,18,51,0,83,298,397,169,203,124,165,182,5826,280,145,1561,1640
06037554001,644000,1593,2115,8,179,53,120,471,130,73,68,76,794,154,2384,316,4491,0.3205,39,1265,4937.0,7107.0,0,1330,2457,4503,4091,4464,642,1265,171,125,41,40,7,16,19,80,207,52,11,11,135,102,164,98,137,236,111,34,4503,410,286,1265,1330
06037554002,593500,1622,2244,117,118,130,131,1137,45,87,51,30,643,294,3152,1134,6005,0.4223,93,1780,3458.0,7900.0,0,1787,4068,6005,5226,5973,869,1780,31,25,28,2,0,45,71,43,86,21,79,19,167,266,123,148,236,223,210,157,6005,211,370,1780,1787
06037554101,572800,1506,1713,67,69,66,76,639,19,39,0,0,287,123,1715,693,3164,0.4263,22,926,1474.0,3742.0,0,1033,2159,3164,2748,3133,387,926,0,30,13,0,0,0,67,38,0,58,12,11,75,231,110,31,95,72,212,0,3164,139,97,926,1033
06037554105,474600,1620,2685,227,70,157,126,1356,0,13,0,52,100,232,2147,1169,4409,0.4249,120,1456,474.0,5340.0,0,1603,2532,4409,3826,4368,530,1456,15,0,19,0,7,0,20,18,100,81,4,27,228,200,78,46,228,81,369,90,4409,9,67,1456,1603
06037554106,631700,1671,2010,148,57,129,28,713,56,60,65,41,572,139,2136,652,3993,0.4353,49,1285,3409.0,6309.0,0,1341,2193,3998,3664,3987,590,1285,53,22,29,69,10,0,29,44,6,5,80,30,121,55,121,172,96,106,123,82,3998,374,179,1285,1341
06037554201,598700,2040,1954,103,76,15,66,488,60,134,43,54,625,46,2120,191,3554,0.363,16,1113,3515.0,5694.0,0,1129,2472,3599,3345,3516,518,1113,94,6,29,21,61,10,44,6,52,84,24,10,31,24,116,125,170,85,140,5,3599,319,260,1113,1129
06037554203,629300,1346,1206,185,38,59,29,893,9,6,45,20,394,150,1891,624,3782,0.5579,18,1287,2297.0,4979.0,0,1295,2290,3874,3682,3853,531,1287,43,78,113,11,21,16,31,37,88,22,29,29,77,76,187,167,102,101,187,145,3874,183,173,1287,1295
06037554204,500000,1539,2266,219,211,153,104,1566,73,27,8,9,226,340,2584,873,4627,0.4395,97,1792,1033.0,6479.0,0,1821,3059,4668,4316,4644,701,1792,45,32,16,94,43,18,9,181,189,83,62,116,96,81,74,168,93,80,169,62,4668,136,90,1792,1821
06037554301,570100,1808,1472,45,60,128,134,626,59,24,21,0,452,74,1860,359,3419,0.4259,5,1078,2440.0,4762.0,0,1106,2447,3426,3306,3388,499,1078,44,27,29,34,0,0,28,46,46,10,10,24,99,225,49,41,49,117,119,86,3426,174,221,1078,1106
06037554302,-666666666,1727,939,189,87,25,86,842,8,16,0,6,304,140,2152,444,4013,0.3742,69,1146,1252.0,4623.0,0,1206,2745,4162,3631,4072,245,1146,0,14,40,43,0,44,13,27,33,19,0,9,157,54,154,102,117,237,171,101,4162,156,124,1146,1206
06037554403,422400,1795,1026,120,207,113,90,1306,104,53,44,28,473,333,2797,1321,5496,0.3898,162,1779,2163.0,7468.0,0,1958,3276,5610,5136,5610,693,1779,13,32,59,59,0,57,72,76,107,35,0,34,250,271,419,145,189,130,156,142,5610,200,224,1779,1958
06037554404,637100,1896,2189,122,133,105,155,1034,21,46,19,16,277,99,2301,851,4606,0.3922,94,1311,1423.0,5701.0,0,1354,2751,4673,4199,4642,646,1311,68,54,47,25,13,0,29,105,99,43,33,18,109,106,190,10,181,182,97,178,4673,171,83,1311,1354
06037554405,633300,1554,2459,66,106,109,80,1157,76,0,58,43,273,178,1849,507,3566,0.4457,13,1430,1404.0,5483.0,0,1486,1456,3566,3345,3532,523,1430,51,19,8,156,42,31,125,195,61,146,19,10,108,28,48,15,149,129,149,71,3566,148,125,1430,1486
06037554406,743900,1773,2175,106,74,95,117,747,131,142,74,55,844,195,2244,269,4730,0.3799,5,1591,5411.0,8466.0,0,1597,1677,4889,4364,4799,828,1591,48,52,101,103,42,25,36,81,214,154,93,36,142,204,8,112,177,184,183,67,4889,494,258,1591,1597
06037554511,902200,3007,1080,140,42,0,33,357,101,84,28,45,801,166,1996,193,4078,0.3696,23,1158,5245.0,7215.0,0,1158,372,4078,3691,4078,759,1158,53,25,89,126,31,31,64,54,87,140,20,54,110,163,165,92,55,78,97,56,4078,486,248,1158,1158
06037554512,863400,3064,1785,56,154,121,58,671,255,208,65,21,1590,148,3473,365,6739,0.4138,176,2261,10932.0,13354.0,0,2351,943,6739,6003,6675,1355,2261,81,62,162,241,124,111,40,119,281,228,158,87,135,223,188,59,64,92,154,106,6739,1015,566,2261,2351
06037554513,765400,2875,2191,4,62,0,47,186,65,72,26,20,631,28,1155,84,2498,0.3868,9,817,4012.0,5087.0,0,822,298,2498,2316,2478,527,817,25,36,104,42,59,28,30,51,138,72,80,29,35,66,85,18,64,50,79,37,2498,444,180,817,822
06037554514,824700,2585,2115,98,92,10,27,567,85,165,31,51,1025,70,2371,257,4493,0.4263,30,1592,6526.0,9261.0,0,1592,1121,4493,4069,4493,854,1592,52,176,139,47,38,74,22,54,96,134,52,82,67,153,143,86,105,111,163,53,4493,697,286,1592,1592
06037554515,799300,2808,889,12,0,37,27,162,118,74,59,40,976,30,1308,192,3287,0.3882,32,1138,6331.0,7303.0,0,1186,418,3297,2997,3247,792,1138,24,45,161,161,63,64,7,83,201,241,34,35,135,75,109,62,53,53,97,53,3297,683,209,1138,1186
06037554516,895500,2817,2158,30,51,0,0,148,132,126,10,40,1035,186,1707,50,3853,0.3856,20,1183,7191.0,8007.0,0,1219,179,3853,3832,3853,835,1183,54,108,148,53,37,47,140,105,178,69,50,68,34,237,64,97,31,44,149,97,3853,709,317,1183,1219
06037554517,885600,2500,2045,63,61,99,40,584,176,61,64,24,824,44,2263,369,4402,0.5415,32,1408,5569.0,7941.0,0,1427,730,4402,3765,4391,866,1408,68,67,84,111,58,51,154,91,106,71,54,33,71,130,202,86,80,67,129,83,4402,561,263,1408,1427
06037554518,874500,3181,2017,19,10,0,8,229,168,71,92,50,1335,110,2302,343,5107,0.4035,101,1564,8280.0,9771.0,0,1613,406,5135,4708,5018,1169,1564,38,152,126,101,42,48,76,108,205,86,28,69,161,104,219,98,174,135,192,95,5135,778,515,1564,1613
06037554519,932000,3501,2503,44,5,0,0,92,26,184,117,64,1103,135,1711,177,3393,0.4643,29,1195,7382.0,7967.0,0,1255,323,3393,3249,3393,728,1195,43,45,170,98,17,263,46,25,117,212,96,57,9,64,54,42,43,30,99,57,3393,747,347,1195,1255
06037554521,840700,2349,1528,92,80,87,59,643,104,121,46,36,1316,208,2968,151,6093,0.4025,30,1959,9027.0,12296.0,0,2006,1207,6149,5166,6076,1346,1959,103,152,201,122,119,44,84,146,301,162,115,210,268,142,146,172,142,83,190,57,6149,1028,281,1959,2006
06037554522,858400,2977,2388,96,54,41,0,273,130,106,115,76,1224,164,2404,249,4967,0.3415,38,1497,7789.0,9546.0,0,1521,859,4979,4451,4950,1054,1497,72,27,200,140,36,75,53,120,252,79,34,141,153,260,111,49,91,92,113,33,4979,770,433,1497,1521
06037554600,580100,1957,1464,56,90,30,21,534,10,113,52,51,693,125,2047,462,3961,0.3807,13,1227,3839.0,6236.0,11,1285,1718,3987,3685,3970,662,1227,58,86,28,12,25,26,53,67,45,58,68,43,136,123,102,148,103,85,89,42,3987,405,269,1227,1285
06037554700,553300,2277,1442,37,0,51,17,203,41,83,64,36,749,168,2279,295,4167,0.4264,23,952,4330.0,5379.0,0,989,3260,4167,4030,4151,609,952,24,138,22,44,46,14,25,24,97,58,36,35,48,63,167,103,122,133,109,61,4167,238,373,952,989
06037554801,584900,1789,1190,49,12,47,2,224,49,30,23,6,543,104,1470,303,2890,0.4127,21,767,3226.0,4325.0,0,796,1997,2890,2623,2838,473,767,51,86,50,23,27,23,67,28,55,0,54,34,44,99,114,49,110,71,60,42,2890,295,187,767,796
06037554802,815500,1986,2263,57,146,138,32,852,148,42,25,8,921,373,3070,476,5802,0.382,53,1773,6109.0,9673.0,0,1853,1462,6229,5382,6188,1066,1773,56,115,107,120,56,75,30,136,106,54,138,77,206,146,183,91,191,115,109,69,6229,589,301,1773,1853
06037554900,671700,2261,2311,38,296,85,69,1085,41,58,107,28,859,266,3659,377,7072,0.3686,180,1944,4925.0,10446.0,0,2124,2273,7118,6919,7118,1122,1944,43,65,96,103,16,10,8,132,156,118,117,157,68,99,286,154,202,212,251,237,7118,437,347,1944,2124
06037555001,649100,1674,2284,57,33,147,49,690,104,122,79,45,918,158,2724,760,5379,0.3841,36,1608,5324.0,8380.0,0,1608,2392,5379,4754,5287,770,1608,40,13,68,46,63,41,43,57,83,93,24,237,134,165,138,44,206,193,290,23,5379,491,403,1608,1608
06037555002,630400,2020,2043,129,77,28,87,756,69,71,39,86,499,84,2230,242,3947,0.3824,24,1255,2862.0,6185.0,0,1255,1664,3947,3748,3938,561,1255,6,64,10,61,13,18,95,103,17,66,97,21,73,182,172,66,21,91,91,18,3947,259,228,1255,1255
06037555105,577700,2557,1877,88,43,235,135,1046,67,176,49,0,736,314,3674,326,6069,0.3299,98,1782,4351.0,9180.0,73,1904,2907,6069,5491,6015,683,1782,80,37,66,27,26,45,72,92,62,42,64,29,87,129,201,82,102,107,281,102,6069,386,236,1782,1904
06037555106,462100,1553,1817,9,79,115,74,524,53,10,23,80,431,37,1436,325,2727,0.3921,30,955,2063.0,4491.0,0,989,1467,2727,2442,2715,355,955,42,15,63,16,29,73,112,0,52,33,0,33,61,72,56,69,118,151,99,22,2727,225,167,955,989
06037555107,632500,1946,2117,34,95,35,137,618,122,123,104,120,1281,195,2987,481,5620,0.4009,85,1899,7217.0,9960.0,0,1941,2061,5620,5239,5517,1031,1899,30,91,47,66,44,39,86,86,90,114,20,162,177,49,164,158,195,187,59,181,5620,661,554,1899,1941
06037555202,878800,3501,2851,6,30,0,0,109,130,269,58,64,1014,141,1960,288,3793,0.3523,9,1123,6914.0,7686.0,34,1154,1038,3793,3571,3750,602,1123,36,34,85,15,40,37,15,45,89,36,78,97,104,142,149,28,62,208,146,139,3793,619,386,1123,1154
06037555211,473200,1654,1629,52,82,38,52,732,160,28,0,28,640,145,2801,1131,5613,0.4039,48,1372,3628.0,6664.0,0,1446,4900,5626,5259,5602,779,1372,60,82,26,96,11,75,0,101,68,55,31,74,114,184,286,133,73,171,262,214,5626,378,192,1372,1446
06037555212,518800,1851,1776,87,119,161,30,666,67,55,102,8,698,166,2861,559,5616,0.3316,95,1364,3496.0,6377.0,0,1421,4437,5658,5085,5524,732,1364,41,32,62,43,13,1,83,98,140,61,55,23,108,383,123,88,412,154,155,66,5658,299,312,1364,1421
06037555300,586700,2146,2221,6,0,17,0,112,40,142,159,88,917,63,1875,1186,4882,0.3806,49,1029,5053.0,5633.0,0,1029,3204,5275,4857,5262,572,1029,178,84,228,0,79,147,20,91,100,43,0,36,73,127,136,88,83,31,101,74,5275,375,482,1029,1029
06037570001,701200,1760,2176,58,60,0,26,312,96,119,142,32,1241,246,2725,388,4523,0.3863,30,1553,7437.0,8571.0,0,1584,1295,4523,3969,4487,856,1553,45,21,118,59,51,7,80,31,145,9,23,25,127,175,108,63,78,71,89,60,4523,754,388,1553,1584
06037570002,709500,2053,2626,12,38,9,12,116,84,56,45,83,677,50,1353,119,2588,0.4004,18,793,3975.0,4512.0,19,835,875,2588,2321,2570,518,793,28,17,39,9,6,26,14,42,45,52,18,2,34,21,131,86,54,89,108,78,2588,327,319,793,835
06037570003,658800,2633,2253,0,33,0,108,275,104,19,123,149,1070,155,2427,91,4014,0.3719,77,1345,6037.0,7253.0,0,1345,1626,4039,3867,3997,772,1345,45,19,85,86,12,8,18,31,145,25,22,7,115,93,61,63,60,110,69,63,4039,633,388,1345,1345
06037570100,665200,2196,2538,0,21,26,44,155,73,76,17,44,568,149,1510,515,3366,0.3445,46,723,3548.0,4286.0,0,754,1345,3458,2931,3405,459,723,35,28,67,19,8,40,61,22,60,52,41,11,118,108,110,9,152,101,78,24,3458,257,232,723,754
06037570202,572600,1732,2008,35,46,15,27,661,124,26,110,229,1067,190,3368,1140,6370,0.4474,51,1728,5744.0,8553.0,0,1789,4299,6479,6057,6429,791,1728,41,69,93,62,24,36,25,134,41,62,9,1,226,110,216,104,235,344,244,157,6479,312,592,1728,1789
06037570203,577300,1733,1989,155,59,88,92,1071,44,0,26,23,238,163,2077,994,4122,0.4394,56,1309,1363.0,5363.0,0,1324,2927,4132,3619,4100,431,1309,12,27,32,15,0,0,19,57,43,0,0,0,189,218,171,114,119,120,88,67,4132,89,122,1309,1324
06037570204,570000,1441,1833,140,118,18,105,900,91,33,17,0,416,216,2482,423,4565,0.4063,44,1316,2167.0,5462.0,0,1360,2978,4755,4334,4694,678,1316,85,48,72,23,56,6,66,144,134,43,32,63,222,90,109,63,184,149,109,93,4755,152,208,1316,1360
06037570303,482400,1546,2110,54,101,126,44,872,80,36,0,30,440,103,2282,772,4614,0.374,236,1312,2324.0,5290.0,0,1335,2589,4614,4217,4517,544,1312,5,24,49,0,6,26,12,50,0,3,24,0,254,199,111,67,282,140,125,196,4614,200,196,1312,1335
06037570304,513200,1401,1428,139,157,106,118,1043,39,26,53,40,486,101,2751,751,5168,0.3528,113,1529,2289.0,5855.0,0,1545,3526,5185,4763,5086,535,1529,23,34,84,37,11,26,50,31,47,27,0,6,190,204,155,222,95,308,145,76,5185,118,257,1529,1545
06037570305,112300,1608,1218,70,119,79,225,1127,34,0,0,0,353,113,2083,1071,4204,0.3712,189,1480,1648.0,5369.0,0,1523,2847,4204,3636,4131,499,1480,0,0,103,8,9,20,19,22,44,10,0,0,189,190,88,21,260,2,131,104,4204,82,210,1480,1523
06037570306,595200,1417,3044,50,30,75,17,399,30,115,40,14,530,2,1900,730,3222,0.3276,0,929,2952.0,4595.0,0,929,1940,3222,2947,3187,553,929,0,30,35,9,0,25,31,27,92,6,8,0,260,202,66,0,48,158,52,23,3222,272,233,929,929
06037570402,584800,1363,2038,64,19,7,0,237,117,56,72,51,711,132,1498,511,3248,0.4673,97,948,3858.0,4722.0,0,988,1410,3248,3010,3209,417,948,10,14,71,19,36,13,49,52,87,51,22,33,157,125,39,131,127,136,106,110,3248,289,379,948,988
06037570403,475600,1376,1449,47,69,68,51,584,35,97,0,17,471,145,1897,719,3711,0.3448,48,1055,2383.0,4690.0,0,1183,3089,3711,3454,3692,482,1055,35,26,45,10,0,9,37,42,33,22,0,27,54,146,199,122,170,155,99,120,3711,227,223,1055,1183
06037570404,588000,1612,2082,15,26,46,2,250,53,95,49,60,663,298,2117,872,3972,0.4023,26,913,3744.0,4891.0,0,935,2825,3972,3711,3930,486,913,57,19,9,6,16,0,11,21,56,41,10,0,116,154,253,75,123,156,57,146,3972,274,306,913,935
06037570502,584500,1818,1969,138,58,15,52,990,135,136,32,80,981,180,3182,734,6004,0.3945,79,1971,4733.0,9576.0,0,1993,3152,6026,5607,5957,816,1971,15,100,74,43,28,64,25,65,233,43,141,0,175,106,160,60,149,185,184,54,6026,437,437,1971,1993
06037570503,611400,1760,2004,80,70,19,10,395,29,75,11,81,747,36,1938,412,3903,0.3048,11,1142,3463.0,5043.0,0,1166,3065,3903,3899,3903,472,1142,0,117,13,0,0,0,41,56,176,4,0,153,54,120,187,114,201,17,239,150,3903,268,305,1142,1166
06037570504,620000,1367,1774,0,0,86,25,310,56,120,16,103,693,147,1614,870,3793,0.3958,62,1003,3877.0,5062.0,0,1010,2448,3793,3604,3763,487,1003,25,58,56,34,2,0,0,75,25,9,0,37,223,16,342,0,155,88,251,69,3793,289,370,1003,1010
06037570601,563500,1469,1834,69,132,141,98,904,26,67,160,43,709,304,3367,855,6182,0.3468,203,1613,3573.0,7188.0,0,1662,4218,6205,5507,6104,671,1613,67,30,73,32,8,0,30,59,90,54,20,18,132,147,354,220,279,198,157,105,6205,211,291,1613,1662
06037570602,595800,1687,2214,70,89,81,34,892,52,60,124,66,792,375,3051,716,5600,0.4143,99,1684,4441.0,7772.0,23,1770,2190,5624,5294,5593,663,1684,23,69,73,156,19,0,103,134,47,127,0,0,98,113,171,215,125,206,114,225,5624,458,265,1684,1770
06037570603,280600,1706,-666666666,62,249,305,5,1333,17,30,42,47,374,235,2489,1461,5289,0.4081,109,1707,1854.0,7373.0,0,1778,1405,5331,4803,5271,452,1707,3,71,36,30,13,0,0,60,40,0,18,4,92,184,261,196,293,213,155,240,5331,156,177,1707,1778
06037570701,728100,2230,2677,35,357,286,52,1334,59,264,39,150,1280,201,4481,291,7674,0.361,17,2614,8140.0,13072.0,0,2656,2467,7674,6921,7610,1369,2614,43,56,78,38,33,99,71,231,106,90,140,0,224,575,193,88,135,132,252,122,7674,796,418,2614,2656
06037570703,685200,2960,1897,26,0,23,9,135,138,95,78,37,826,89,1684,244,3055,0.4719,16,961,5260.0,6049.0,0,990,1185,3055,2842,3002,607,961,64,25,62,50,29,11,29,13,70,83,45,55,125,77,43,44,110,46,82,46,3055,486,332,961,990
06037570800,670600,2295,2315,27,8,126,7,299,173,267,159,93,1408,159,2991,253,5471,0.3524,28,1707,7681.0,9067.0,0,1731,1770,5488,4977,5428,1210,1707,12,58,46,101,38,24,44,47,49,87,50,41,252,96,207,89,217,144,183,121,5488,784,483,1707,1731
06037570901,755400,2853,2520,19,25,11,30,166,123,178,165,77,1614,277,3206,360,5858,0.4011,72,1780,9686.0,10677.0,0,1850,2117,5858,5464,5832,1031,1780,77,96,115,82,81,27,82,72,134,67,72,58,155,245,89,19,150,216,159,111,5858,915,668,1780,1850
06037570902,737400,2478,2263,59,45,70,26,340,104,60,100,81,832,48,1918,147,3349,0.3438,27,1172,4976.0,6720.0,0,1199,965,3349,2807,3331,674,1172,23,27,104,38,0,133,47,48,81,18,24,23,85,83,65,45,43,16,74,52,3349,577,247,1172,1199
06037571000,704900,2724,2301,11,28,21,0,203,297,168,114,105,1621,189,2861,334,5550,0.3668,46,1824,10238.0,11439.0,0,1936,1182,5571,4940,5498,1127,1824,46,75,102,24,24,61,76,152,67,49,81,50,258,170,292,60,155,71,253,47,5571,992,602,1824,1936
06037571101,706300,2598,2774,19,21,49,32,263,140,214,126,96,1406,62,2741,90,4904,0.3758,29,1669,8603.0,9900.0,0,1680,1584,4904,4434,4809,1135,1669,53,75,86,174,17,15,45,40,44,29,10,42,273,97,75,40,142,151,146,75,4904,899,492,1669,1680
06037571102,814000,2524,2489,25,6,22,38,153,162,174,157,6,1023,73,2216,168,3672,0.3607,52,1176,6669.0,7670.0,8,1228,1261,3699,3213,3658,817,1176,5,59,28,17,16,20,93,43,50,57,16,32,183,100,100,65,150,114,39,53,3699,673,340,1176,1228
06037571201,896200,1652,3183,113,45,118,89,531,169,48,204,75,957,97,2063,198,3843,0.3923,26,1488,6476.0,8469.0,0,1488,1024,3843,3236,3790,785,1488,76,55,81,60,21,79,36,67,54,72,9,79,89,60,181,115,110,68,0,181,3843,613,344,1488,1488
06037571202,824200,1824,1983,56,91,69,14,551,54,71,114,57,1016,117,1940,269,3921,0.4182,158,1567,6513.0,8575.0,0,1727,1105,3921,3712,3895,718,1567,33,11,128,40,81,9,88,55,69,192,13,51,67,91,114,184,16,167,158,0,3921,669,347,1567,1727
06037571300,759500,2635,2110,6,0,0,16,159,184,64,79,107,1382,151,2441,243,4779,0.3606,33,1541,9009.0,9797.0,0,1585,1668,4784,4469,4654,854,1541,44,56,51,23,53,32,27,130,156,82,67,114,226,142,162,50,242,122,43,111,4784,946,365,1541,1585
06037571400,680600,1904,2311,63,115,14,55,608,154,123,187,23,1130,117,2578,333,5018,0.3658,144,1738,6882.0,9653.0,0,1738,2041,5018,4534,4911,995,1738,110,23,154,23,43,15,173,38,70,56,77,66,229,147,121,53,200,149,111,119,5018,615,499,1738,1738
06037571502,641500,1815,1907,164,90,66,44,931,85,103,73,36,870,294,2958,331,5022,0.3998,130,1801,4612.0,8119.0,0,1903,1761,5033,4169,4886,578,1801,38,60,118,137,0,14,101,149,150,72,57,41,306,123,110,96,101,243,69,44,5033,460,390,1801,1903
