tract_split_base,year,lacity,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,demogsurveyany,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totmss,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totmsspeople,famcarhh,famvanhh,famcamperhh,famtenthh,fammsshh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,fammsspeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indmsspeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,GEOID
143901,2022,1,2,3,2,18,46,30,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.456,0.0,1.685,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.077,0.0,0.011,0.0,0.0,1.378,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141,0,0,0,0,5.141,06037143901
143902,2022,1,2,3,2,18,46,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,06037143902
181000,2022,1,4,1,14,24,51,34,0,0,0,1,2,2,0,0,0,0,0,0,0,0,19,3,0.0,0.0,0.0,26.233,4.819,0.0,0.0,0.0,0.036,0.012,0.0,0.0,0.0,0.125,0.034,0.0,0.0,0.0,26.108,4.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.051,0,0,0,0,33.051,06037181000
181300,2022,1,4,1,14,24,51,34,0,0,0,0,1,1,0,0,0,0,0,0,1,5,7,4,0.0,1.492,9.298,9.665,6.426,0.0,0.018,0.095,0.013,0.015,0.0,0.057,0.387,0.046,0.045,0.0,1.435,8.91,9.619,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.88,0,0,0,0,27.88,06037181300
181400,2022,1,4,1,14,24,51,34,0,0,0,0,1,4,0,0,0,0,0,1,1,4,0,1,1.592,1.492,7.438,0.0,1.606,0.047,0.018,0.076,0.0,0.004,0.152,0.057,0.31,0.0,0.011,1.44,1.435,7.128,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129,0,0,0,0,16.129,06037181400
181500,2022,1,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0.0,1.492,11.157,0.0,0.0,0.0,0.018,0.114,0.0,0.0,0.0,0.057,0.465,0.0,0.0,0.0,1.435,10.693,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.65,0,0,0,0,12.65,06037181500
181600,2022,1,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,1.592,2.985,7.438,0.0,0.0,0.047,0.037,0.076,0.0,0.0,0.152,0.114,0.31,0.0,0.0,1.44,2.871,7.128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.015,0,0,0,0,12.015,06037181600
183101,2022,1,4,1,14,24,51,34,0,0,0,0,1,5,0,0,0,0,0,5,0,1,1,0,7.961,0.0,1.86,1.381,0.0,0.234,0.0,0.019,0.002,0.0,0.759,0.0,0.077,0.007,0.0,7.202,0.0,1.782,1.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.202,0,0,0,0,16.202,06037183101
183103,2022,1,4,1,14,24,51,34,2,0,1,0,3,16,0,0,0,0,0,0,0,1,3,10,0.0,0.0,1.86,4.142,16.064,0.0,0.0,0.019,0.006,0.038,0.0,0.0,0.077,0.02,0.114,0.0,0.0,1.782,4.122,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.066,0,0,0,0,38.066,06037183103
183104,2022,1,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86,06037183104
183220,2022,1,4,1,14,24,51,34,0,0,0,0,1,4,0,0,0,0,0,1,5,11,1,0,1.592,7.462,20.455,1.381,0.0,0.047,0.092,0.208,0.002,0.0,0.152,0.285,0.852,0.007,0.0,1.44,7.177,19.603,1.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.889,0,0,0,0,34.889,06037183220
183221,2022,1,4,1,14,24,51,34,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0.0,2.985,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,2.871,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985,0,0,0,0,4.985,06037183221
183222,2022,1,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86,06037183222
183300,2022,1,4,1,14,24,51,34,0,0,0,0,1,2,0,0,0,0,0,0,1,4,1,0,0.0,1.492,7.438,1.381,0.0,0.0,0.018,0.076,0.002,0.0,0.0,0.057,0.31,0.007,0.0,0.0,1.435,7.128,1.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.311,0,0,0,0,12.311,06037183300
183401,2022,1,4,1,14,24,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037183401
183402,2022,1,4,1,1,24,51,34,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,7.439,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0,7.128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.439,0,0,0,0,7.439,06037183402
183510,2022,1,4,1,1,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86,06037183510
183520,2022,1,4,1,1,24,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037183520
183610,2022,1,4,1,1,24,51,34,8,0,2,0,2,0,0,0,0,0,0,0,1,2,4,0,0.0,1.492,3.72,5.523,0.0,0.0,0.018,0.038,0.008,0.0,0.0,0.057,0.154,0.026,0.0,0.0,1.435,3.564,5.496,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.735,0,0,0,0,10.735,06037183610
183620,2022,1,4,1,1,24,51,34,0,0,0,0,1,15,0,0,0,0,0,0,1,1,2,1,0.0,1.492,1.86,2.761,1.606,0.0,0.018,0.019,0.004,0.004,0.0,0.057,0.077,0.013,0.011,0.0,1.435,1.782,2.748,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72,0,0,0,0,22.72,06037183620
183701,2022,1,4,1,1,24,51,34,0,123,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86,06037183701
183702,2022,1,4,1,14,24,51,34,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,8.032,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,7.975,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.032,69,0,0,69,77.032,06037183702
183810,2022,1,4,1,1,24,51,34,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037183810
183820,2022,1,4,1,1,24,51,34,0,0,0,0,2,5,0,0,0,0,0,3,1,2,0,1,4.777,1.492,3.719,0.0,1.606,0.14100000000000001,0.018,0.038,0.0,0.004,0.45599999999999996,0.057,0.155,0.0,0.011,4.321,1.435,3.564,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.594,0,0,0,0,16.594,06037183820
185100,2022,1,4,1,1,24,51,34,0,0,0,0,3,4,0,0,0,0,0,0,1,1,2,0,0.0,1.492,1.86,2.761,0.0,0.0,0.018,0.019,0.004,0.0,0.0,0.057,0.077,0.013,0.0,0.0,1.435,1.782,2.748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.113,0,0,0,0,10.113,06037185100
185202,2022,1,4,1,1,24,51,34,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0,1.492,0.0,1.381,0.0,0.0,0.018,0.0,0.002,0.0,0.0,0.057,0.0,0.007,0.0,0.0,1.435,0.0,1.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,0,0,0,0,3.873,06037185202
185203,2022,1,4,1,1,24,51,34,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0.0,0.0,3.72,1.381,1.606,0.0,0.0,0.038,0.002,0.004,0.0,0.0,0.154,0.007,0.011,0.0,0.0,3.564,1.374,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.706,0,0,0,0,6.706,06037185203
185204,2022,1,4,1,1,24,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037185204
185310,2022,1,4,1,1,24,51,34,0,0,0,0,1,18,0,0,0,0,0,4,3,8,0,11,6.369,4.477,14.876,0.0,17.671,0.187,0.055,0.152,0.0,0.042,0.608,0.171,0.62,0.0,0.125,5.762,4.306,14.257,0.0,17.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.393,0,0,0,0,61.393,06037185310
185320,2022,1,4,1,1,24,51,34,0,0,0,0,1,21,0,0,0,0,0,5,3,7,11,0,7.961,4.477,13.017,15.187,0.0,0.234,0.055,0.133,0.021,0.0,0.759,0.171,0.542,0.072,0.0,7.202,4.306,12.475,15.115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.642,0,0,0,0,61.642,06037185320
186100,2022,1,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1,0.0,1.492,13.017,0.0,1.606,0.0,0.018,0.133,0.0,0.004,0.0,0.057,0.542,0.0,0.011,0.0,1.435,12.475,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.116,0,0,0,0,16.116,06037186100
186201,2022,1,4,1,1,24,51,34,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1.592,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5920000000000005,0,0,0,0,4.5920000000000005,06037186201
186202,2022,1,4,1,1,24,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037186202
186203,2022,1,4,1,1,24,51,34,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.592,0.0,0.0,0.0,1.606,0.047,0.0,0.0,0.0,0.004,0.152,0.0,0.0,0.0,0.011,1.44,0.0,0.0,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.199,0,0,0,0,4.199,06037186203
186301,2022,1,4,1,13,24,51,34,0,0,0,0,1,6,0,0,0,0,0,1,1,0,2,1,1.592,1.492,0.0,2.761,1.606,0.047,0.018,0.0,0.004,0.004,0.152,0.057,0.0,0.013,0.011,1.44,1.435,0.0,2.748,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.452,0,0,0,0,13.452,06037186301
186302,2022,1,4,1,1,24,51,34,14,0,1,0,1,0,0,0,10,0,0,0,3,6,0,0,0.0,4.477,11.157,0.0,0.0,0.0,0.055,0.114,0.0,0.0,0.0,0.171,0.465,0.0,0.0,0.0,4.306,10.693,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.634,0,0,0,0,25.634,06037186302
186401,2022,1,4,1,13,24,51,34,0,0,0,0,1,4,0,0,0,0,0,3,2,23,1,15,4.777,2.985,42.769,1.381,24.096,0.14,0.037,0.436,0.002,0.057,0.456,0.114,1.782,0.007,0.17,4.321,2.871,40.988,1.374,23.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.008,0,0,0,0,80.008,06037186401
186403,2022,1,4,1,1,24,51,34,0,0,0,0,2,2,0,0,0,0,0,1,0,4,0,0,1.592,0.0,7.438,0.0,0.0,0.047,0.0,0.076,0.0,0.0,0.152,0.0,0.31,0.0,0.0,1.44,0.0,7.128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0,0,0,0,11.03,06037186403
186404,2022,1,4,1,1,24,51,34,0,0,0,0,2,4,0,0,0,0,0,1,1,5,0,0,1.592,1.492,9.298,0.0,0.0,0.047,0.018,0.095,0.0,0.0,0.152,0.057,0.387,0.0,0.0,1.44,1.435,8.91,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.381999999999998,0,0,0,0,16.381999999999998,06037186404
187101,2022,1,4,1,13,24,43,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,8.032,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.032,0,0,0,0,9.032,06037187101
187102,2022,1,4,1,13,24,43,28,0,0,0,0,3,11,0,0,0,0,0,0,2,2,17,9,0.0,2.985,3.719,23.471,14.458,0.0,0.037,0.038,0.033,0.035,0.0,0.114,0.155,0.112,0.10300000000000001,0.0,2.871,3.564,23.36,14.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.632999999999996,0,0,0,0,55.632999999999996,06037187102
187200,2022,1,4,1,13,24,51,28,0,0,0,0,2,2,0,0,0,0,0,1,0,3,2,0,1.592,0.0,5.579,2.761,0.0,0.047,0.0,0.056999999999999995,0.004,0.0,0.152,0.0,0.23199999999999998,0.013,0.0,1.44,0.0,5.346,2.748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.932,0,0,0,0,11.932,06037187200
187300,2022,1,4,1,13,24,43,28,4,0,1,0,1,2,0,0,0,0,0,1,0,1,0,4,1.592,0.0,1.86,0.0,6.426,0.047,0.0,0.019,0.0,0.015,0.152,0.0,0.077,0.0,0.045,1.44,0.0,1.782,0.0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.877,0,0,0,0,11.877,06037187300
188100,2022,1,4,3,13,25,43,28,8,0,1,0,1,6,0,0,0,0,0,0,0,7,1,5,0.0,0.0,13.017,1.381,8.032,0.0,0.0,0.133,0.002,0.019,0.0,0.0,0.542,0.007,0.057,0.0,0.0,12.475,1.374,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.43,0,0,0,0,28.43,06037188100
188201,2022,1,4,3,4,24,43,28,0,73,0,1,2,8,0,0,0,0,0,6,2,0,8,0,9.554,2.985,0.0,11.045000000000002,0.0,0.281,0.037,0.0,0.016,0.0,0.9119999999999999,0.114,0.0,0.052,0.0,8.642999999999999,2.871,0.0,10.992999999999999,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.583,23,0,0,23,54.583,06037188201
188202,2022,1,4,3,4,25,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037188202
188300,2022,1,4,3,13,25,43,28,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.381,1.606,0.0,0.0,0.0,0.002,0.004,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.0,1.374,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.987,0,0,0,0,5.987,06037188300
189101,2022,1,4,3,4,24,43,28,0,0,0,0,2,3,0,0,0,0,0,0,4,3,0,0,0.0,5.969,5.579,0.0,0.0,0.0,0.073,0.057,0.0,0.0,0.0,0.228,0.232,0.0,0.0,0.0,5.742,5.346,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.548,0,0,0,0,14.548,06037189101
189102,2022,1,4,3,4,25,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037189102
189201,2022,1,4,3,4,24,43,28,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859999999999999,0,0,0,0,4.859999999999999,06037189201
189202,2022,1,4,3,4,25,43,28,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0.0,1.492,7.438,0.0,0.0,0.0,0.018,0.076,0.0,0.0,0.0,0.057,0.31,0.0,0.0,0.0,1.435,7.128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0,8.93,06037189202
189300,2022,1,4,3,4,25,43,28,0,0,0,0,2,4,0,0,0,0,0,2,0,1,1,1,3.185,0.0,1.86,1.381,1.606,0.094,0.0,0.019,0.002,0.004,0.304,0.0,0.077,0.007,0.011,2.881,0.0,1.782,1.374,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.032,0,0,0,0,12.032,06037189300
189400,2022,1,4,3,4,25,43,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86,06037189400
189500,2022,1,4,3,4,26,43,28,0,0,0,0,1,2,0,0,0,0,0,2,0,1,1,2,3.185,0.0,1.86,1.381,3.213,0.094,0.0,0.019,0.002,0.008,0.304,0.0,0.077,0.007,0.023,2.881,0.0,1.782,1.374,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.638,0,0,0,0,11.638,06037189500
189600,2022,1,4,3,4,26,28,28,30,0,2,0,2,14,0,0,0,0,0,1,0,4,28,10,1.592,0.0,7.439,38.659000000000006,16.064,0.047,0.0,0.07600000000000001,0.054,0.037,0.152,0.0,0.30900000000000005,0.184,0.113,1.44,0.0,7.128,38.474000000000004,15.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.753,0,0,0,0,77.753,06037189600
189701,2022,1,4,3,4,26,43,28,0,0,0,0,4,2,0,0,0,0,0,5,3,6,0,1,7.962,4.477,11.158,0.0,1.606,0.235,0.05499999999999999,0.114,0.0,0.004,0.76,0.171,0.464,0.0,0.011,7.202,4.306,10.692,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.201,0,0,0,0,27.201,06037189701
189702,2022,1,4,3,4,26,46,28,2,0,1,0,1,2,0,0,0,0,0,4,1,10,0,0,6.369,1.492,18.595,0.0,0.0,0.187,0.018,0.189,0.0,0.0,0.608,0.057,0.775,0.0,0.0,5.762,1.435,17.821,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.457,0,0,0,0,28.457,06037189702
189800,2022,1,4,3,4,26,50,28,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.381,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,1.374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381,0,0,0,0,10.381,06037189800
189902,2022,1,4,3,4,26,50,28,0,21,0,1,2,13,0,0,0,0,0,0,1,2,3,0,0.0,1.492,3.719,4.142,0.0,0.0,0.018,0.038,0.006,0.0,0.0,0.057,0.155,0.02,0.0,0.0,1.435,3.564,4.122,0.0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.353,16,0,0,16,38.353,06037189902
189903,2022,1,4,3,4,26,28,28,0,81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86,06037189903
189904,2022,1,4,3,4,26,50,28,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,5.0,06037189904
189905,2022,1,4,3,4,26,50,28,7,0,1,1,1,7,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,5.523,3.213,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.026,0.023,0.0,0.0,0.0,5.496,3.19,4,20,51,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.735,67,0,0,67,82.735,06037189905
190100,2022,1,4,3,13,26,50,28,30,0,2,0,2,25,0,0,0,0,0,3,1,0,7,0,4.777,1.492,0.0,9.665,0.0,0.14,0.018,0.0,0.014,0.0,0.456,0.057,0.0,0.046,0.0,4.321,1.435,0.0,9.618,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.934,0,0,0,0,40.934,06037190100
190201,2022,1,4,3,13,26,28,28,9,0,2,0,2,24,0,0,0,0,0,0,0,0,5,13,0.0,0.0,0.0,6.903,20.883000000000003,0.0,0.0,0.0,0.01,0.049,0.0,0.0,0.0,0.033,0.148,0.0,0.0,0.0,6.87,20.735999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.787000000000006,0,0,0,0,51.787000000000006,06037190201
190202,2022,1,4,3,13,26,28,28,0,0,0,0,1,12,0,0,0,0,0,1,0,0,13,3,1.592,0.0,0.0,17.949,4.819,0.047,0.0,0.0,0.025,0.011,0.152,0.0,0.0,0.085,0.034,1.44,0.0,0.0,17.863,4.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,0,0,0,36.36,06037190202
190301,2022,1,4,3,13,24,28,28,11,16,2,1,2,48,0,0,0,0,0,0,0,3,18,33,0.0,0.0,5.579,24.852,53.012,0.0,0.0,0.057,0.035,0.125,0.0,0.0,0.232,0.11800000000000001,0.374,0.0,0.0,5.346,24.733,52.638,0,0,0,6,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,131.442,8,4,0,12,143.442,06037190301
190401,2022,1,4,3,13,24,43,28,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,0,0,0,3.86,06037190401
190402,2022,1,4,3,13,24,43,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.606,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.606,0,0,0,0,2.606,06037190402
