GEOID,median_home_value,median_gross_rent,median_owner_costs_mortgage,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,gini,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,n_total_units,pct_rent_30_34,pct_rent_35_39,pct_rent_40_49,pct_rent_50plus,pct_owner_cost_30_34,pct_owner_cost_35_39,pct_owner_cost_40_49,pct_owner_cost_50plus,unemployment_rate,poverty_rate,public_assistance_rate,hud_rate,oldhouses_rate,hispanic_rate,imigration_rate,1phouseholds_rate,n_age_65plus,n_age_under18,over65_rate,under18_rate,n_overcrowded_units,overcrowded_rate,area_km2,housing_density,geometry,tract,year,city,lacity,community_name,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totencamp,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totencamppeople,famcarhh,famvanhh,famcamperhh,famtenthh,famencamphh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,famencamppeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indencamppeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,tract_split_base,demogsurveyany,totmss,totmsspeople,fammsshh,fammsspeople,indmsspeople,n_ArtsRecreation,n_Education,n_Hospitals,n_MunicipalServices,n_PhysicalFeatures,n_PublicSafety,n_Transportation,n_Pantry,n_Parking,total_vehicle,total_unsheltered,non_vehicle_unsheltered,lon,lat
06037534102,480300.0,1278.0,2119.0,164,164,117,34,1261,30,0,0,32,192,284,2769,2059,6227,0.3819,108,1453,963.0,5824.0,0,1503,6137,6227,5796,6055,577,1453,16,65,36,83,0,0,0,25,11,56,36,16,148,435,226,155,369,161,303,185,6227,53,104,1453,1503,13.005551149881049,13.005551149881049,9.278350515463918,2.696272799365583,15.625,0.0,0.0,16.666666666666664,10.256410256410255,33.06568170868797,7.43289745354439,16.53502747252747,0.0,98.55468122691504,95.72254335260115,39.71094287680661,344.0,1982.0,5.524329532680263,31.8291312028264,157.0,10.80523055746731,,,,534102,2020,Bell Gardens,2.0,Bell Gardens,7.0,1.0,0.0,33.0,58.0,40.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.778,2.026,0.0,3.622,0.0,0.043,0.043,0.0,0.038,0.0,0.165,0.155,0.0,0.132,0.0,1.613,1.871,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.426,0.0,0.0,0.0,0.0,21.426,,,,,,,,3.0,18.0,0.0,5.0,0.0,3.0,1.0,2.0,5.0,2.0,4.0,2.0,,
06037534201,,1334.0,696.0,115,109,40,61,746,33,8,0,0,229,37,1978,1065,4520,0.3421,66,975,1184.0,4078.0,0,975,4497,4641,4472,4594,397,975,39,32,17,30,32,9,15,0,21,21,26,35,204,275,307,157,106,267,177,54,4641,58,123,975,975,15.415549597855227,14.6112600536193,5.361930294906166,8.176943699731904,14.41048034934498,3.4934497816593884,0.0,0.0,1.870576339737108,23.561946902654867,6.769230769230769,29.033840117704756,0.0,96.89722042663219,97.34436221158033,40.717948717948715,277.0,1547.0,5.96854126265891,33.33333333333333,181.0,18.564102564102562,,,,534201,2020,Bell Gardens,2.0,Bell Gardens,7.0,1.0,0.0,33.0,58.0,40.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.345,0.0,0.0,0.0,1.811,0.063,0.0,0.0,0.0,0.019,0.218,0.0,0.0,0.0,0.066,1.127,0.0,0.0,0.0,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.156,0.0,0.0,0.0,0.0,5.156,,,,,,,,4.0,25.0,0.0,4.0,0.0,3.0,0.0,2.0,8.0,1.0,2.0,1.0,,
06037534202,338600.0,1310.0,,62,113,133,57,923,11,0,15,0,264,257,2307,1733,5279,0.4251,109,1187,1057.0,4758.0,13,1249,5066,5350,5048,5291,397,1187,16,33,15,31,20,72,32,64,79,49,4,22,185,231,306,100,149,224,235,125,5350,31,163,1187,1249,6.717226435536294,12.242686890574214,14.409534127843987,6.175514626218852,4.166666666666666,0.0,5.681818181818182,0.0,11.140008669267447,32.82818715665846,9.182813816343725,22.21521647751156,1.0408326661329064,94.69158878504673,95.40729540729541,33.445661331086775,437.0,1555.0,8.16822429906542,29.06542056074766,194.0,16.343723673125528,,,,534202,2020,Bell Gardens,2.0,Bell Gardens,7.0,1.0,0.0,33.0,58.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,4.0,23.0,0.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,,
06037534203,387000.0,1265.0,1250.0,24,67,80,83,689,0,14,34,12,178,50,1417,833,3397,0.4165,43,867,1149.0,3643.0,0,884,3369,3440,2989,3412,353,867,26,0,46,5,22,33,6,52,38,29,35,21,187,122,233,71,48,164,125,69,3440,32,102,867,884,3.483309143686502,9.724238026124818,11.611030478955007,12.046444121915819,0.0,7.865168539325842,19.101123595505616,6.741573033707865,3.5285815102328866,24.5216367382985,4.959630911188005,31.539939610211366,0.0,97.93604651162791,87.60257913247362,40.71510957324106,313.0,1019.0,9.098837209302326,29.622093023255815,134.0,15.455594002306805,,,,534203,2020,Bell Gardens,2.0,Bell Gardens,7.0,1.0,0.0,33.0,58.0,40.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.034,5.334,2.026,0.0,0.0,0.188,0.13,0.043,0.0,0.0,0.653,0.494,0.155,0.0,0.0,3.381,4.84,1.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.393,0.0,0.0,0.0,0.0,18.393,,,,,,,,4.0,25.0,0.0,5.0,0.0,4.0,0.0,1.0,6.0,7.0,7.0,0.0,,
06037534301,416400.0,1299.0,1545.0,32,89,59,155,909,0,27,0,21,142,204,2065,1003,4185,0.3935,76,1051,841.0,4635.0,0,1104,3950,4185,4068,4114,573,1051,8,56,26,0,0,28,56,0,16,37,0,60,234,103,175,89,129,173,314,211,4185,87,55,1051,1104,3.52035203520352,9.79097909790979,6.490649064906491,17.05170517051705,0.0,19.014084507042252,0.0,14.788732394366196,9.878934624697337,23.966547192353644,7.2312083729781165,18.1445523193096,0.0,94.38470728793308,98.88186679630529,54.51950523311132,287.0,1428.0,6.857825567502987,34.121863799283155,142.0,13.510941960038059,,,,534301,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.556,0.0,0.0,5.433,0.0,0.086,0.0,0.0,0.057,0.0,0.329,0.0,0.0,0.198,0.0,3.227,0.0,0.0,5.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,0.0,0.0,0.0,0.0,11.989,,,,,,,,4.0,34.0,0.0,6.0,0.0,5.0,0.0,4.0,10.0,2.0,5.0,3.0,,
06037534302,466400.0,1371.0,1575.0,30,90,94,60,731,28,18,0,24,133,127,1717,1244,3866,0.3767,90,864,823.0,3928.0,0,878,3765,3875,3692,3850,514,864,22,47,27,9,18,4,54,10,36,32,17,6,132,240,212,153,120,55,167,78,3875,40,79,864,878,4.1039671682626535,12.311901504787961,12.859097127222983,8.207934336525307,21.052631578947366,13.533834586466165,0.0,18.045112781954884,7.396622015142691,32.17796171753751,10.416666666666668,20.95213849287169,0.0,97.16129032258064,95.8961038961039,59.49074074074075,282.0,1157.0,7.27741935483871,29.858064516129033,119.0,13.773148148148149,,,,534302,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.411,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,1.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411,0.0,0.0,0.0,0.0,2.411,,,,,,,,4.0,23.0,0.0,5.0,0.0,3.0,0.0,3.0,8.0,0.0,1.0,1.0,,
06037534403,314300.0,1442.0,1125.0,47,70,157,10,706,0,2,0,13,68,76,1290,866,3144,0.3659,57,774,329.0,3417.0,5,815,2987,3147,2770,3147,468,774,40,6,68,26,22,0,81,0,26,19,0,13,119,87,123,87,183,53,112,57,3147,25,25,774,815,6.6572237960339935,9.91501416430595,22.237960339943346,1.41643059490085,0.0,2.941176470588235,0.0,19.11764705882353,5.891472868217054,27.544529262086513,7.3643410852713185,9.628328943517705,0.6134969325153374,94.91579281855735,88.02033682872577,60.46511627906976,301.0,821.0,9.564664760088974,26.088338099777562,50.0,6.459948320413436,,,,534403,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.811,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,0.0,0.0,0.0,0.0,1.811,,,,,,,,2.0,33.0,0.0,9.0,0.0,7.0,0.0,6.0,11.0,0.0,1.0,1.0,,
06037534404,427000.0,1321.0,,51,91,101,38,691,12,0,38,12,249,132,1742,858,3430,0.4219,94,940,1440.0,4240.0,0,946,3277,3459,3169,3344,435,940,14,75,18,33,0,29,62,22,20,26,0,11,92,74,174,45,168,142,98,157,3459,110,110,940,946,7.380607814761215,13.16931982633864,14.616497829232996,5.499276410998553,4.819277108433735,0.0,15.261044176706829,4.819277108433735,7.577497129735936,25.014577259475217,10.0,33.9622641509434,0.0,94.73836368892744,94.76674641148325,46.27659574468085,310.0,950.0,8.962127782596125,27.464585140213938,220.0,23.404255319148938,,,,534404,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.778,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,0.0,0.0,0.0,0.0,1.778,,,,,,,,4.0,32.0,0.0,5.0,0.0,5.0,0.0,4.0,10.0,1.0,1.0,0.0,,
06037534405,,1407.0,,84,58,94,109,753,0,23,0,5,194,144,1922,1259,4272,0.4032,45,947,1064.0,4462.0,0,1007,4148,4280,4085,4235,417,947,26,21,54,21,0,3,24,20,74,20,4,33,179,282,265,98,123,174,289,62,4280,54,124,947,1007,11.155378486055776,7.702523240371846,12.48339973439575,14.475431606905712,0.0,11.855670103092782,0.0,2.5773195876288657,7.492195629552549,29.470973782771537,4.7518479408658925,23.84580905423577,0.0,96.91588785046729,96.45808736717828,44.0337909186906,300.0,1472.0,7.009345794392523,34.39252336448598,178.0,18.796198521647305,,,,534405,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,4.0,29.0,0.0,7.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,0.0,,
06037534406,457100.0,1358.0,1929.0,62,77,133,98,1082,0,36,0,0,42,144,2061,1283,4641,0.4113,69,1124,371.0,5052.0,0,1139,4650,4660,4336,4606,398,1124,7,24,23,63,25,17,0,19,38,30,0,25,105,98,279,60,284,287,190,140,4660,15,21,1124,1139,5.730129390018484,7.116451016635859,12.292051756007394,9.057301293900185,0.0,85.71428571428571,0.0,0.0,6.986899563318777,27.644904115492352,6.1387900355871885,7.343626286619161,0.0,99.78540772532189,94.13808076422058,35.40925266903915,271.0,1443.0,5.815450643776824,30.965665236051503,36.0,3.202846975088968,,,,534406,2020,Cudahy,2.0,Cudahy,7.0,1.0,0.0,33.0,63.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,4.0,22.0,0.0,6.0,0.0,5.0,0.0,3.0,8.0,0.0,0.0,0.0,,
06037534501,407200.0,1284.0,1572.0,106,68,138,52,792,73,13,59,0,531,525,2912,946,5756,0.3961,119,1323,2961.0,6343.0,0,1344,5621,5768,5352,5743,489,1323,28,0,78,0,34,118,90,42,25,31,59,14,400,127,286,203,171,184,231,110,5768,227,253,1323,1344,13.383838383838384,8.585858585858585,17.424242424242426,6.565656565656567,13.74764595103578,2.4482109227871938,11.11111111111111,0.0,18.028846153846153,16.435024322446143,8.994708994708994,46.68138104997635,0.0,97.4514563106796,93.19171164896396,36.961451247165535,519.0,1712.0,8.997919556171983,29.680998613037445,480.0,36.281179138321995,,,,534501,2020,Huntington Park,2.0,Huntington Park,7.0,1.0,0.0,33.0,53.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,52.0,0.0,5.0,0.0,5.0,0.0,4.0,13.0,0.0,0.0,0.0,,
06037534502,434500.0,982.0,1776.0,0,15,0,18,272,101,34,50,37,678,116,2056,983,3972,0.4283,7,950,3709.0,4646.0,0,971,3753,3972,3776,3905,521,950,67,41,16,8,25,30,8,15,85,8,49,8,197,88,180,91,118,219,73,92,3972,245,289,950,971,0.0,5.514705882352941,0.0,6.61764705882353,14.896755162241886,5.014749262536873,7.374631268436578,5.457227138643068,5.642023346303502,24.74823766364552,0.7368421052631579,79.83211364614722,0.0,94.48640483383686,96.69654289372599,54.84210526315789,360.0,1058.0,9.06344410876133,26.636455186304133,534.0,56.21052631578948,,,,534502,2020,Huntington Park,2.0,Huntington Park,7.0,1.0,0.0,33.0,53.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.345,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,1.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345,0.0,0.0,0.0,0.0,2.345,,,,,,,,3.0,41.0,0.0,7.0,0.0,6.0,0.0,6.0,13.0,1.0,1.0,0.0,,
06037534700,434300.0,1226.0,1801.0,51,40,52,21,326,154,70,77,42,669,131,2378,314,4377,0.3437,40,995,4028.0,5394.0,15,1026,4286,4393,4059,4379,607,995,24,48,65,32,51,17,63,67,70,49,39,57,75,95,151,116,104,129,137,77,4393,207,348,995,1026,15.644171779141105,12.269938650306749,15.950920245398773,6.441717791411043,23.019431988041852,10.46337817638266,11.509715994020926,6.278026905829597,5.50883095037847,7.1738633767420605,4.0201005025125625,74.6755654430849,1.461988304093567,97.5643068518097,92.69239552409226,61.005025125628144,582.0,884.0,13.248349647165947,20.122922831777828,555.0,55.778894472361806,,,,534700,2020,Unincorporated,2.0,Walnut Park,7.0,1.0,0.0,33.0,59.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.026,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,1.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026,0.0,0.0,0.0,0.0,2.026,,,,,,,,2.0,54.0,1.0,4.0,0.0,4.0,0.0,6.0,5.0,1.0,1.0,0.0,,
06037534802,440300.0,1190.0,1316.0,45,45,23,16,283,31,42,35,5,340,79,1292,405,2464,0.3896,37,623,1903.0,2990.0,12,650,2410,2464,2353,2449,275,623,42,18,59,23,0,0,24,41,32,89,0,14,45,127,61,45,43,119,105,20,2464,162,130,623,650,15.901060070671377,15.901060070671377,8.12720848056537,5.6537102473498235,9.117647058823529,12.352941176470589,10.294117647058822,1.4705882352941175,6.114551083591331,16.43668831168831,5.9390048154093105,63.64548494983278,1.8461538461538463,97.80844155844156,96.08003266639444,44.141252006420544,342.0,565.0,13.879870129870131,22.930194805194805,292.0,46.869983948635635,,,,534802,2020,Unincorporated,2.0,Walnut Park,7.0,1.0,0.0,33.0,59.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.778,0.0,0.0,1.811,0.0,0.043,0.0,0.0,0.019,0.0,0.165,0.0,0.0,0.066,0.0,1.613,0.0,0.0,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.589,0.0,0.0,0.0,0.0,3.589,,,,,,,,4.0,50.0,1.0,5.0,0.0,4.0,0.0,5.0,5.0,1.0,2.0,1.0,,
06037534803,391500.0,1281.0,1246.0,25,88,28,87,636,116,28,12,18,527,150,2433,792,4508,0.3969,44,1163,2900.0,5296.0,0,1189,4497,4605,4248,4571,602,1163,27,6,127,7,20,51,44,40,63,76,27,45,79,134,217,94,102,234,181,121,4605,252,149,1163,1189,3.930817610062893,13.836477987421384,4.40251572327044,13.679245283018867,22.011385199240987,5.313092979127135,2.2770398481973433,3.415559772296015,6.165228113440198,17.56876663708962,3.7833190025795354,54.7583081570997,0.0,97.65472312703582,92.9337125355502,51.76268271711092,533.0,1162.0,11.574375678610206,25.23344191096634,401.0,34.47979363714531,,,,534803,2020,Unincorporated,2.0,Walnut Park,7.0,1.0,0.0,33.0,59.0,44.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.556,8.104,0.0,0.0,0.0,0.086,0.172,0.0,0.0,0.0,0.329,0.621,0.0,0.0,0.0,3.227,7.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.659,0.0,0.0,0.0,0.0,13.659,,,,,,,,6.0,54.0,1.0,5.0,0.0,5.0,0.0,7.0,5.0,6.0,6.0,0.0,,
06037534804,462500.0,1093.0,1750.0,33,48,88,50,489,39,87,20,30,466,221,2172,1039,4414,0.4087,62,955,2567.0,4370.0,0,973,4417,4477,4227,4428,623,955,45,0,107,18,14,21,13,18,125,2,49,36,106,229,236,79,246,155,221,69,4477,55,280,955,973,6.748466257668712,9.815950920245399,17.995910020449898,10.224948875255624,8.369098712446352,18.669527896995707,4.291845493562231,6.437768240343347,10.174953959484347,23.53874037154508,6.492146596858639,58.741418764302054,0.0,98.65981684163503,95.46070460704607,65.23560209424085,448.0,1341.0,10.006700915791825,29.953093589457225,335.0,35.07853403141361,,,,534804,2020,Unincorporated,2.0,Walnut Park,7.0,1.0,0.0,33.0,59.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.778,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778,0.0,0.0,0.0,0.0,2.778,,,,,,,,7.0,54.0,0.0,5.0,0.0,6.0,0.0,7.0,4.0,1.0,1.0,0.0,,
06037534900,431200.0,1233.0,1732.0,145,224,104,71,896,0,0,12,112,493,568,3475,672,6202,0.3155,45,1389,2398.0,6041.0,47,1431,6145,6202,5762,6070,795,1389,0,0,104,6,25,23,18,57,55,28,20,25,194,99,294,171,161,220,222,154,6202,117,234,1389,1431,16.183035714285715,25.0,11.607142857142858,7.924107142857142,0.0,0.0,2.434077079107505,22.718052738336713,16.345323741007196,10.835214446952596,3.2397408207343417,39.695414666445956,3.284416491963662,99.0809416317317,94.92586490939044,57.2354211663067,361.0,1515.0,5.82070299903257,24.427603998710094,351.0,25.26997840172786,,,,534900,2020,Unincorporated,2.0,Florence-Firestone,6.0,2.0,0.0,33.0,59.0,40.0,4.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,27.0,0.0,8.0,11.168,36.994,43.096,0.0,12.01,0.502,0.95,1.163,0.0,0.152,1.741,3.622,4.189,0.0,0.53,9.426,33.371,38.907,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.267,0.0,0.0,0.0,0.0,111.267,,,,,,,,7.0,60.0,1.0,4.0,0.0,3.0,0.0,7.0,7.0,57.0,65.0,8.0,,
06037535001,441500.0,1046.0,2003.0,52,17,57,42,520,37,33,25,45,391,151,1852,860,3992,0.405,91,911,1936.0,4056.0,6,976,3442,3992,3381,3876,347,911,8,12,44,15,30,3,40,40,37,22,27,29,156,219,160,58,232,205,103,82,3992,141,137,911,976,10.0,3.2692307692307696,10.961538461538462,8.076923076923077,9.462915601023019,8.439897698209718,6.3938618925831205,11.508951406649617,8.153347732181425,21.54308617234469,9.989023051591657,47.73175542406312,0.6147540983606558,86.22244488977955,87.22910216718266,38.090010976948406,307.0,1215.0,7.690380761523046,30.435871743486974,278.0,30.515916575192097,,,,535001,2020,Unincorporated,2.0,Florence-Firestone,6.0,2.0,0.0,33.0,59.0,40.0,4.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,2.792,10.09,1.596,0.0,1.501,0.126,0.259,0.043,0.0,0.019,0.436,0.988,0.155,0.0,0.066,2.356,9.101,1.441,0.0,1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.978,0.0,0.0,0.0,0.0,28.978,,,,,,,,9.0,47.0,0.0,3.0,0.0,3.0,0.0,9.0,8.0,9.0,10.0,1.0,,
06037535002,405500.0,1129.0,1196.0,33,46,90,35,582,23,19,26,22,320,87,1691,1248,3919,0.4267,68,902,1680.0,3972.0,14,902,3819,3919,3817,3890,383,902,44,18,9,17,24,0,51,49,21,59,0,24,150,196,207,32,200,257,128,122,3919,100,142,902,902,5.670103092783505,7.903780068728522,15.463917525773196,6.013745704467354,7.187499999999999,5.9375,8.125,6.875000000000001,5.14488468361916,31.844858382240364,7.5388026607538805,42.296072507552864,1.5521064301552108,97.4483286552692,98.12339331619538,42.46119733924612,316.0,1292.0,8.063281449349324,32.96759377392192,242.0,26.82926829268293,,,,535002,2020,Unincorporated,2.0,Florence-Firestone,6.0,2.0,0.0,33.0,59.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.192,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,2.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192,0.0,0.0,0.0,0.0,4.192,,,,,,,,6.0,46.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,2.0,2.0,0.0,,
